,title,year,imdbID,precount_wins,precount_noms
14732,drive me crazy,1999,tt0164114,0,0
14733,captain fantastic,2016,tt3553976,0,1
14734,it follows,2014,tt3235888,0,0
14735,hunt for the wilderpeople,2016,tt4698684,0,0
14736,missing in action,1984,tt0087727,0,0
14737,empire of the sun,1987,tt0092965,0,3
14738,don juan demarco,1994,tt0112883,3,8
14739,lock up,1989,tt0097770,0,1
14740,the wild child,1970,tt0064285,0,0
14741,say anything...,1989,tt0098258,0,0
14742,short circuit 2,1988,tt0096101,0,0
14743,against all odds,1984,tt0086859,0,2
14744,cousins,1989,tt0097116,0,0
14745,blue summer,1973,tt0069807,0,0
14746,pink floyd: the wall,1982,tt0084503,0,1
14747,black christmas,1974,tt0071222,0,0
14748,license to drive,1988,tt0095519,0,1
14749,a soldier's story,1984,tt0088146,0,3
14750,a nightmare on elm street 5: the dream child,1989,tt0097981,0,0
14752,buck rogers in the 25th century,1979,tt0078579,0,0
14753,my bodyguard,1980,tt0081207,0,0
14754,friday the 13th: a new beginning,1985,tt0089173,0,0
14755,friday the 13th: part 2,1981,tt0082418,0,0
14756,il postino,1994,tt0110877,0,0
14757,the black cauldron,1985,tt0088814,0,0
14758,walk hard: the dewey cox story,2007,tt0841046,0,1
14759,the merchant of venice,2004,tt0379889,2,9
14760,ragtime,1981,tt0082970,1,2
14761,rhinestone,1984,tt0088001,0,2
14762,the right stuff,1983,tt0086197,0,0
14763,mindhunters,2004,tt0297284,0,0
14764,the adventures of ford fairlane,1990,tt0098987,0,0
14765,quigley down under,1990,tt0102744,0,0
14766,hotel mumbai,2018,tt5461944,0,0
14767,punchline,1988,tt0095927,2,1
14768,tales from the crypt: demon knight,1995,tt0114608,0,0
14769,i love you phillip morris,2009,tt1045772,0,0
14770,cat people,1982,tt0083722,0,0
14771,the freshman,1990,tt0099615,2,6
14772,christine,1983,tt0085333,0,0
14773,f/x,1986,tt0089118,0,0
14774,tough guys,1986,tt0092105,1,8
14775,married to the mob,1988,tt0095593,0,0
14776,creepshow,1982,tt0083767,0,0
14777,cujo,1983,tt0085382,0,0
14778,porky's revenge,1985,tt0089826,0,0
14779,red dog,2011,tt0803061,0,0
14780,a christmas story,1983,tt0085334,0,2
14781,a room with a view,1985,tt0091867,2,2
14782,screwballs,1983,tt0086264,0,0
14783,quest for fire,1981,tt0082484,0,0
14784,whale rider,2002,tt0298228,0,0
14785,top secret!,1984,tt0088286,0,0
14786,la cage aux folles,1978,tt0077288,0,0
14787,the valachi papers,1972,tt0068341,0,0
14788,action jackson,1988,tt0094612,0,0
14789,blindness,2008,tt0861689,0,1
14790,tucker: the man and his dream,1988,tt0096316,3,8
14791,the best offer,2013,tt1924396,1,3
14792,altered states,1980,tt0080360,1,1
14793,the thing,1982,tt0084787,0,0
14795,six pack,1982,tt0084690,0,0
14796,taking care of business,1990,tt0103035,0,1
14797,cruising,1980,tt0080569,1,6
14798,volunteers,1985,tt0090274,0,1
14799,heavy metal,1981,tt0082509,0,0
14800,skin deep,1989,tt0098343,0,3
14801,code of silence,1985,tt0088936,0,1
14802,the serpent and the rainbow,1988,tt0096071,0,1
14803,shame,1968,tt0063611,0,0
14804,nighthawks,1981,tt0082817,0,1
14805,the final conflict,1981,tt0082377,0,0
14806,blow-up,1966,tt0060176,0,0
14807,the new kids,1985,tt0089679,0,0
14808,the company you keep,2012,tt1381404,3,9
14809,chained heat,1983,tt0085318,0,1
14810,dad,1989,tt0097142,3,6
14811,geronimo: an american legend,1993,tt0107004,3,6
14812,journey to the lost city,1960,tt0052949,0,0
14813,casualties of war,1989,tt0097027,0,0
14814,under the rainbow,1981,tt0083254,0,1
14815,best defense,1984,tt0086955,0,1
14816,young sherlock holmes,1985,tt0090357,0,1
14817,suspect,1987,tt0094082,0,3
14818,the drop,2014,tt1600196,0,0
14819,flight of the navigator,1986,tt0091059,0,0
14820,the edge of seventeen,2016,tt1878870,0,1
14821,the octagon,1980,tt0081259,0,0
14822,jason lives,1986,tt0091080,0,0
14823,the private eyes,1980,tt0081376,0,0
14824,haywire,2011,tt1506999,1,2
14825,above the law,1988,tt0094602,0,0
14826,the believers,1987,tt0092632,1,3
14827,year of the dragon,1985,tt0090350,2,1
14828,the world's fastest indian,2005,tt0412080,1,3
14829,johnny be good,1988,tt0095409,0,0
14830,the rage: carrie 2,1999,tt0144814,0,0
14831,lassiter,1984,tt0087589,0,0
14832,ladyhawke,1985,tt0089457,0,0
14833,crimes and misdemeanors,1989,tt0097123,2,9
14834,the crow: city of angels,1996,tt0115986,1,7
14835,invasion u.s.a.,1985,tt0089348,0,0
14836,the fabulous baker boys,1989,tt0097322,0,4
14837,dead men don't wear plaid,1982,tt0083798,0,0
14838,the delta force,1986,tt0090927,2,0
14839,dope,2015,tt3850214,0,0
14840,halloween 4: the return of michael myers,1988,tt0095271,0,0
14841,hot dog... the movie,1984,tt0087425,0,0
14842,the sure thing,1985,tt0090103,0,0
14843,the howling,1981,tt0082533,0,0
14844,frantic,1988,tt0095174,0,4
14845,outland,1981,tt0082869,0,0
14846,valley girl,1983,tt0086525,0,0
14847,the mission,1986,tt0091530,4,4
14848,kung fu hustle,2004,tt0373074,0,0
14849,the neverending story ii: the next chapter,1990,tt0100240,0,0
14850,krull,1983,tt0085811,0,1
14851,masters of the universe,1987,tt0093507,0,0
14852,angel heart,1987,tt0092563,2,3
14853,jason x,2001,tt0211443,0,0
14854,the final countdown,1980,tt0080736,0,4
14855,firestarter,1984,tt0087262,0,1
14856,the falcon and the snowman,1985,tt0087231,2,2
14857,tremors,1990,tt0100814,0,0
14858,kinsey,2004,tt0362269,1,3
14859,kung pow: enter the fist,2002,tt0240468,0,0
14860,dogville,2003,tt0276919,1,2
14861,while we're young,2014,tt1791682,0,3
14862,beat street,1984,tt0086946,0,0
14863,johnny dangerously,1984,tt0087507,1,3
14864,pet sematary ii,1992,tt0105128,0,0
14865,the slayer,1982,tt0084694,0,0
14867,all the right moves,1983,tt0085154,0,0
14868,to live and die in l.a.,1985,tt0090180,1,1
14869,shocker,1989,tt0098320,0,0
14870,to rome with love,2012,tt1859650,3,18
14872,the bonfire of the vanities,1990,tt0099165,0,2
14873,paranoia,1969,tt0063413,0,1
14874,highlander ii: the quickening,1991,tt0102034,1,0
14875,"tomorrow, when the war began",2010,tt1456941,0,0
14876,the big city,1963,tt0057277,0,0
14877,over the top,1987,tt0093692,1,2
14878,"bright lights, big city",1988,tt0094799,0,1
14879,scouts guide to the zombie apocalypse,2015,tt1727776,0,0
14880,she's having a baby,1988,tt0096094,0,1
14881,leviathan,1989,tt0097737,0,0
14882,avalon,1990,tt0099073,1,1
14883,superman iv: the quest for peace,1987,tt0094074,1,2
14884,chances are,1989,tt0097044,0,1
14885,spacehunter: adventures in the forbidden zone,1983,tt0086346,0,0
14886,next of kin,1982,tt0084408,0,0
14887,raw deal,1986,tt0091828,0,0
14888,armed and dangerous,1986,tt0090660,0,1
14889,death wish 3,1985,tt0089003,1,0
14890,mo' better blues,1990,tt0100168,1,2
14891,two lovers,2008,tt1103275,0,2
14892,men at work,1990,tt0100135,0,0
14893,black sunday,1960,tt0054067,0,0
14894,the long riders,1980,tt0081071,0,0
14895,death wish ii,1982,tt0082250,0,1
14896,kiss me goodbye,1982,tt0084210,1,4
14897,no holds barred,1989,tt0097987,0,0
14898,the dead zone,1983,tt0085407,1,0
14899,d.c. cab,1983,tt0085387,0,0
14900,gorky park,1983,tt0085615,1,2
14901,tales from the darkside: the movie,1990,tt0100740,0,0
14902,jason goes to hell,1993,tt0107254,0,0
14903,melancholia,2011,tt1527186,0,0
14904,killer klowns from outer space,1988,tt0095444,0,0
14905,ponyo,2008,tt0876563,0,0
14906,king solomon's mines,1985,tt0089421,0,1
14907,little children,2006,tt0404203,1,4
14908,fire birds,1990,tt0099575,0,0
14909,big top pee-wee,1988,tt0094744,0,0
14910,she-devil,1989,tt0098309,3,6
14911,boat trip,2002,tt0285462,1,0
14912,quick change,1990,tt0100449,1,0
14913,radio days,1987,tt0093818,2,7
14914,the nude bomb,1980,tt0081249,0,1
14915,grease 2,1982,tt0084021,0,0
14916,wild at heart,1990,tt0100935,0,3
14917,youngblood,1986,tt0092272,0,0
14918,the secret of nimh,1982,tt0084649,0,1
14919,school daze,1988,tt0096054,0,0
14920,halloween: the curse of michael myers,1995,tt0113253,0,0
14921,kickboxer,1989,tt0097659,0,0
14922,prom night,1980,tt0081383,0,0
14923,prom night ii,1987,tt0093176,0,0
14924,hellraiser,1987,tt0093177,0,0
14925,for a few dollars more,1965,tt0059578,0,0
14926,the meaning of life,1983,tt0085959,0,0
14927,my left foot,1989,tt0097937,0,0
14928,clue,1985,tt0088930,0,3
14929,children of the corn,1984,tt0087050,0,0
14930,a fistful of dollars,1964,tt0058461,0,0
14931,rbg,2018,tt7689964,0,0
14932,the return of the living dead,1985,tt0089907,0,0
14933,scanners,1981,tt0081455,0,0
14934,prince of darkness,1987,tt0093777,0,0
14935,dirty dancing: havana nights,2004,tt0338096,0,0
14936,ishtar,1987,tt0093278,2,12
14937,supergirl,1984,tt0088206,1,9
14938,highlander: the final dimension,1994,tt0110027,0,1
14939,a chorus line,1985,tt0088915,1,1
14940,the mosquito coast,1986,tt0091557,0,2
14941,the milagro beanfield war,1988,tt0095638,1,1
14942,proof,1991,tt0102721,0,0
14943,my stepmother is an alien,1988,tt0095687,0,0
14944,dragonslayer,1981,tt0082288,0,1
14945,blow out,1981,tt0082085,0,1
14946,great balls of fire!,1989,tt0097457,0,0
14947,how to be a player,1997,tt0119326,0,0
14948,poltergeist iii,1988,tt0095889,0,0
14949,the beastmaster,1982,tt0083630,0,0
14950,the ice pirates,1984,tt0087451,0,0
14951,the night the lights went out in georgia,1981,tt0082816,0,0
14952,mystic pizza,1988,tt0095690,0,0
14953,jason takes manhattan,1989,tt0097388,0,0
14954,the wizard,1989,tt0098663,0,0
14955,diner,1982,tt0083833,0,0
14956,creepshow 2,1987,tt0092796,1,0
14957,private school,1983,tt0086143,0,0
14958,beginners,2010,tt1532503,0,1
14959,halloween iii: season of the witch,1982,tt0085636,0,1
14960,stand and deliver,1988,tt0094027,0,0
14961,night of the comet,1984,tt0087799,0,0
14962,y tu mamá también,2001,tt0245574,0,0
14963,the intouchables,2011,tt1675434,0,0
14964,to be or not to be,1983,tt0086450,0,0
14965,the great train robbery,1978,tt0079240,0,0
14966,in the name of the king: a dungeon siege tale,2007,tt0460780,0,0
14967,sisters,1972,tt0070698,0,0
14968,body of evidence,1992,tt0106453,0,0
14969,labyrinth,1986,tt0091369,0,0
14970,angela's ashes,1999,tt0145653,0,4
14971,highlander,1986,tt0091203,0,0
14972,the legend of the lone ranger,1981,tt0082648,0,0
14973,crazy people,1990,tt0099316,0,1
14974,pick-up,1975,tt0254688,0,0
14975,the pick-up artist,1987,tt0093737,0,1
14976,the concorde... airport '79,1979,tt0078740,0,0
14977,true confessions,1981,tt0083232,2,5
14979,the entity,1982,tt0082334,0,0
14980,real genius,1985,tt0089886,0,0
14981,the bedroom window,1987,tt0092627,0,1
14982,cat's eye,1985,tt0088889,0,0
14983,bad influence,1990,tt0099091,0,0
14984,visiting hours,1982,tt0083296,1,3
14985,inferno,1980,tt0080923,0,0
14986,the evil that men do,1984,tt0087222,1,3
14987,april fool's day,1986,tt0090655,0,0
14988,the nun's story,1959,tt0053131,2,3
14989,critters,1986,tt0090887,0,0
14990,they live,1988,tt0096256,0,0
14991,i'm gonna git you sucka,1988,tt0095348,0,0
14992,revenge of the ninja,1983,tt0086192,0,0
14993,highlander: endgame,2000,tt0144964,0,0
14994,the promise,2016,tt4776998,1,3
14995,dangal,2016,tt5074352,0,0
14996,lone wolf mcquade,1983,tt0085862,0,0
14997,the 33,2015,tt2006295,1,2
14998,dreams,1990,tt0100998,0,1
14999,enemy mine,1985,tt0089092,1,2
15000,lifeforce,1985,tt0089489,0,2
15001,caddyshack ii,1988,tt0094824,0,3
15002,a most violent year,2014,tt2937898,0,2
15003,pink cadillac,1989,tt0098097,0,0
15004,brighton beach memoirs,1986,tt0090774,0,3
15005,club paradise,1986,tt0090856,0,7
15006,dark blue,2002,tt0279331,0,1
15007,trumbo,2015,tt3203606,0,0
15008,making love,1982,tt0084293,1,2
15009,chloe,2009,tt1352824,0,7
15010,the postman always rings twice,1981,tt0082934,1,4
15011,she's out of control,1989,tt0098308,0,0
15012,erased,2012,tt1645155,0,0
15013,graveyard shift,1990,tt0099697,0,0
15014,used cars,1980,tt0081698,0,2
15015,firewalker,1986,tt0091055,1,1
15016,up the creek,1984,tt0088333,0,0
15017,silver bullet,1985,tt0090021,0,1
15018,thief,1981,tt0083190,0,2
15019,irreconcilable differences,1984,tt0087482,0,2
15020,dreamscape,1984,tt0087175,0,2
15021,the fourth protocol,1987,tt0093044,1,5
15022,halloween 5: the revenge of michael myers,1989,tt0097474,0,0
15023,solomon and sheba,1959,tt0053290,2,3
15024,capricorn one,1977,tt0077294,0,2
15025,amityville ii: the possession,1982,tt0083550,0,1
15026,hellraiser iii: hell on earth,1992,tt0104409,0,0
15027,gallipoli,1981,tt0082432,0,0
15028,hellbound: hellraiser ii,1988,tt0095294,0,0
15029,the shaggy dog,1959,tt0053271,0,1
15030,the changeling,1980,tt0080516,3,4
15031,cinema paradiso,1988,tt0095765,0,0
15032,deathstalker,1983,tt0087127,0,0
15033,strictly ballroom,1992,tt0105488,0,0
15034,das boot,1981,tt0082096,0,0
15035,ready to wear,1994,tt0110907,1,8
15036,career,1959,tt0052673,0,4
15037,the lives of others,2006,tt0405094,0,0
15038,brotherhood of the wolf,2001,tt0237534,0,0
15039,house of flying daggers,2004,tt0385004,0,0
15040,universal soldier: the return,1999,tt0176269,0,0
15041,the current war,2017,tt2140507,0,3
15042,return to oz,1985,tt0089908,0,2
15043,big trouble in little china,1986,tt0090728,0,0
15044,bad lieutenant: port of call new orleans,2009,tt1095217,1,1
15045,london affair,1970,tt0064598,0,0
15046,the libertine,1968,tt0064643,0,0
15047,wolfen,1981,tt0083336,0,2
15048,stroker ace,1983,tt0086379,0,1
15049,the purple rose of cairo,1985,tt0089853,1,5
15050,new york stories,1989,tt0097965,5,14
15051,black snake moan,2006,tt0462200,0,1
15052,falling in love,1984,tt0087233,4,5
15053,gotcha!,1985,tt0089222,0,0
15054,hangar 18,1980,tt0080836,0,1
15055,the last flight of noah's ark,1980,tt0081031,0,3
15056,broadway danny rose,1984,tt0087003,1,4
15057,the boondock saints ii: all saints day,2009,tt1300851,0,0
15058,wild orchid,1989,tt0100934,0,0
15059,the mirror crack'd,1980,tt0081163,0,4
15060,the wild life,1984,tt0088402,0,0
15061,pat garrett & billy the kid,1973,tt0070518,0,2
15062,paterson,2016,tt5247022,0,0
15063,gypsy girl,1966,tt0060484,0,0
15064,mad max 2: the road warrior,1981,tt0082694,0,0
15065,happy birthday to me,1981,tt0082498,0,1
15066,after hours,1985,tt0088680,0,1
15067,frances ha,2012,tt2347569,0,1
15068,the seduction,1982,tt0084652,0,0
15069,the squid and the whale,2005,tt0367089,0,2
15070,the concrete jungle,1960,tt0053740,0,0
15071,sleepaway camp,1983,tt0086320,0,0
15072,the man who loved women,1983,tt0085891,1,5
15073,victory,1981,tt0083284,2,11
15074,dracula: dead and loving it,1995,tt0112896,0,0
15076,the package,1989,tt0098051,1,3
15077,armour of god 2: operation condor,1991,tt0099558,0,0
15078,stardust memories,1980,tt0081554,1,5
15079,la vie en rose,2007,tt0450188,0,0
15080,the year of living dangerously,1982,tt0086617,0,0
15081,flesh for frankenstein,1973,tt0071508,0,0
15082,cyborg,1989,tt0097138,0,0
15083,henry v,1989,tt0097499,0,0
15084,spirited away,2001,tt0245429,0,0
15085,punisher: war zone,2008,tt0450314,0,0
15086,explorers,1985,tt0089114,0,0
15087,look who's talking now,1993,tt0107438,0,1
15088,we're no angels,1989,tt0098625,2,3
15089,the two jakes,1990,tt0100828,3,9
15090,spacecamp,1986,tt0091993,0,0
15091,the unbearable lightness of being,1988,tt0096332,0,0
15092,brazil,1985,tt0088846,2,3
15093,someone to watch over me,1987,tt0094008,0,1
15094,stop me before i kill!,1960,tt0054901,0,0
15095,lol,2012,tt1592873,0,0
15096,the best of enemies,1961,tt0054678,1,0
15097,deal of the century,1983,tt0085412,1,1
15098,dead calm,1989,tt0097162,0,0
15099,hope and glory,1987,tt0093209,0,2
15100,doctor detroit,1983,tt0085450,0,0
15101,saved!,2004,tt0332375,0,0
15102,nymphomaniac: vol. i,2013,tt1937390,0,0
15103,nymphomaniac: vol. ii,2013,tt2382009,0,0
15104,silent rage,1982,tt0084684,0,0
15105,north by northwest,1959,tt0053125,1,7
15106,somewhere in time,1980,tt0081534,1,2
15107,journey to the center of the earth,1959,tt0052948,0,4
15108,once bitten,1985,tt0089730,0,0
15109,house ii: the second story,1987,tt0093220,0,0
15110,the hollywood knights,1980,tt0080881,0,0
15111,it happened to jane,1959,tt0052933,1,0
15112,american ninja,1985,tt0088708,0,0
15113,game of death,1978,tt0077594,2,2
15114,round midnight,1986,tt0090557,0,0
15115,maid to order,1987,tt0093476,0,1
15116,dragonball evolution,2009,tt1098327,0,0
15117,hardcore henry,2015,tt3072482,0,1
15118,return of the living dead ii,1988,tt0095990,0,0
15119,away from her,2006,tt0491747,2,2
15120,the girl who played with fire,2009,tt1216487,0,0
15121,replicas,2018,tt4154916,0,0
15122,the bounty,1984,tt0086993,3,11
15123,troop beverly hills,1989,tt0098519,0,0
15124,high spirits,1988,tt0095304,0,7
15125,the man with one red shoe,1985,tt0089543,0,3
15126,warlock,1959,tt0053434,3,4
15127,manhunter,1986,tt0091474,0,0
15128,sweet dreams,1985,tt0090110,1,3
15129,once upon a crime...,1992,tt0101625,0,1
15130,the formula,1980,tt0080754,4,9
15131,miss sloane,2016,tt4540710,0,5
15132,shoot the moon,1982,tt0084675,3,4
15133,clean and sober,1988,tt0094884,0,1
15134,deadly friend,1986,tt0090917,0,0
15135,nightbreed,1990,tt0100260,0,0
15136,body double,1984,tt0086984,0,0
15137,in the mouth of madness,1994,tt0113409,0,0
15138,me and earl and the dying girl,2015,tt2582496,0,0
15139,bolero,1984,tt0086987,1,0
15140,the last temptation of christ,1988,tt0095497,0,2
15141,carbon copy,1981,tt0082138,0,3
15142,the pirate movie,1982,tt0084504,0,0
15143,trail of the pink panther,1982,tt0084814,1,2
15144,blue velvet,1986,tt0090756,0,1
15145,hellraiser: bloodline,1996,tt0116514,0,0
15146,tom horn,1980,tt0080031,0,2
15147,kama sutra: a tale of love,1996,tt0116743,0,0
15148,oxford blues,1984,tt0087866,0,0
15149,ghost dog: the way of the samurai,1999,tt0165798,0,0
15150,cube,1997,tt0123755,0,0
15151,saturn 3,1980,tt0079285,0,3
15152,brainstorm,1983,tt0085271,3,3
15153,scandal,1989,tt0098260,0,2
15154,the four musketeers,1963,tt0122679,0,0
15155,emmanuelle,1974,tt0071464,0,0
15156,1984,1984,tt0087803,0,9
15157,the painted veil,2006,tt0446755,0,1
15158,doa: dead or alive,2006,tt0398913,0,0
15159,the philadelphia experiment,1984,tt0087910,0,0
15160,the little drummer girl,1984,tt0087629,2,2
15161,something wicked this way comes,1983,tt0086336,2,3
15162,"new york, i love you",2008,tt0808399,1,3
15163,streets of fire,1984,tt0088194,0,0
15164,wise guys,1986,tt0092226,0,0
15165,satisfaction,1988,tt0096037,0,0
15166,dead ringers,1988,tt0094964,0,1
15167,d.a.r.y.l.,1985,tt0088979,0,0
15168,the best of times,1986,tt0090713,0,0
15169,cry-baby,1990,tt0099329,0,1
15170,night crossing,1982,tt0082810,1,5
15171,"enemies, a love story",1989,tt0097276,1,2
15172,prince of the city,1981,tt0082945,0,4
15173,runaway train,1985,tt0089941,1,1
15174,haunted honeymoon,1986,tt0091178,0,2
15175,a scanner darkly,2006,tt0405296,0,2
15176,into the night,1985,tt0089346,0,0
15177,deepstar six,1989,tt0097179,0,0
15178,lucas,1986,tt0091445,0,0
15179,city island,2009,tt1174730,0,0
15180,the texas chainsaw massacre 2,1986,tt0092076,0,0
15181,the machinist,2004,tt0361862,0,0
15182,terror train,1980,tt0081617,1,0
15183,tender mercies,1983,tt0086423,1,3
15184,strange brew,1983,tt0086373,0,0
15185,wanted: dead or alive,1986,tt0094293,0,0
15186,bug,2006,tt0470705,1,1
15187,reckless,1984,tt0087983,0,0
15188,teen wolf too,1987,tt0094118,0,0
15189,deadly blessing,1981,tt0082245,0,0
15190,pillow talk,1959,tt0053172,0,5
15191,love on a pillow,1962,tt0056404,0,0
15192,battle beyond the stars,1980,tt0080421,0,1
15193,the babadook,2014,tt2321549,0,0
