,imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms,opening_weekend,gross_box_office,precount_wins,precount_noms,win,nom,action,animation,news,reality-tv,sci-fi,family,adventure,crime,film-noir,short,biography,history,western,fantasy,musical,romance,talk-show,sport,comedy,horror,drama,mystery,documentary,war,game-show,thriller,actor,actress,cinematography,costume,director,editing,effects,music,picture,s_actor,s_actress,screenplay,song,sound
1654,tt0063049,head,1968,5365.0,6.6,6.6,7.5,0.75,,4.0,3.0,86.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1655,tt0063050,the heart is a lonely hunter,1968,3326.0,7.6,7.6,10.0,2.0,,4.0,1.0,123.0,3.0,9.0,,,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,O,O,O,O,O,O,O,O,O,N,O,O,O
1656,tt0063056,hell in the pacific,1968,7270.0,7.3,7.3,6.9,4.15,,2.0,2.0,103.0,0.0,0.0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1657,tt0063060,hellfighters,1968,4892.0,6.6,6.6,1.4,6.0,,4.0,5.0,121.0,0.0,0.0,,,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1658,tt0063057,the hell with heroes,1968,180.0,5.8,5.8,5.8,,,4.0,1.0,102.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1659,tt0063091,the horse in the gray flannel suit,1968,811.0,6.5,6.5,6.5,,,4.0,3.0,113.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1660,tt0063094,hot millions,1968,1590.0,7.0,7.0,6.0,,,4.0,2.0,106.0,0.0,1.0,,,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1661,tt0063097,house of evil,1968,222.0,3.7,3.7,3.7,,,4.0,2.0,89.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1662,tt0063102,how to save a marriage and ruin your life,1968,495.0,6.4,6.4,6.4,,,4.0,2.0,102.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1663,tt0063098,how sweet it is!,1968,523.0,6.0,6.0,6.0,,,4.0,1.0,99.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1664,tt0063121,ice station zebra,1968,8291.0,6.6,6.6,4.3,8.0,,4.0,2.0,148.0,0.0,0.0,,,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,N,O,O,O,N,O,O,O,O,O,O,O
1665,tt0063128,the impossible years,1968,543.0,5.7,5.7,5.7,,,4.0,2.0,92.0,0.0,0.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1666,tt0063129,in enemy country,1968,138.0,5.8,5.8,5.8,,,4.0,3.0,107.0,0.0,0.0,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1667,tt0064482,in the year of the pig,1968,1434.0,7.5,7.5,7.5,,,4.0,2.0,103.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1668,tt0063155,jigsaw,1968,96.0,6.6,6.6,6.6,,,4.0,2.0,97.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1669,tt0063184,killers three,1968,105.0,4.8,4.8,4.8,,,4.0,2.0,88.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1670,tt0063185,the killing of sister george,1968,1851.0,7.1,7.1,7.1,,,4.0,1.0,138.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1671,tt0063194,kona coast,1968,87.0,4.7,4.7,4.7,,,4.0,1.0,93.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1672,tt0063210,lady in cement,1968,1809.0,5.9,5.9,5.0,3.58,,4.0,4.0,93.0,0.0,0.0,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1673,tt0063219,the legend of lylah clare,1968,1010.0,6.0,6.0,6.0,3.49,,4.0,1.0,130.0,0.0,0.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1674,tt0063231,"live a little, love a little",1968,1355.0,5.9,5.9,5.9,,,4.0,3.0,90.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1675,tt0064603,the love bug,1968,13188.0,6.5,4.8,7.6,,,4.0,3.0,108.0,1.0,2.0,,51.26,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1676,tt0063246,a lovely way to die,1968,317.0,5.1,5.1,5.1,,,4.0,3.0,103.0,0.0,0.0,,,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1677,tt0063256,madigan,1968,3082.0,6.5,6.5,10.0,,,4.0,3.0,101.0,0.0,0.0,,,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1678,tt0063303,madigan's millions,1968,300.0,4.2,4.2,4.2,,,4.0,2.0,86.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1679,tt0063260,the magus,1968,1408.0,6.0,6.0,6.0,,,4.0,3.0,117.0,0.0,0.0,,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1680,tt0061946,a man called dagger,1968,51.0,6.0,6.0,6.0,,,4.0,2.0,86.0,0.0,0.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1681,tt0063306,the mini-skirt mob,1968,338.0,4.6,4.6,4.6,,,4.0,2.0,82.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1682,tt0064689,monterey pop,1968,3325.0,8.1,7.7,10.0,,,4.0,3.0,78.0,0.0,2.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1683,tt0270523,the movie orgy,1968,77.0,8.1,8.1,8.1,,,3.0,2.0,420.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1684,tt0063341,never a dull moment,1968,529.0,6.2,6.2,6.2,,,4.0,3.0,99.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1685,tt0063350,night of the living dead,1968,108600.0,7.9,8.9,9.7,0.11,,4.0,1.0,96.0,6.0,0.0,0.01,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1686,tt0063348,the night they raided minsky's,1968,1304.0,6.0,6.0,6.0,3.0,,4.0,1.0,99.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1687,tt0063356,no way to treat a lady,1968,1688.0,7.1,7.1,8.9,,,4.0,3.0,108.0,1.0,0.0,,,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1688,tt0063361,nobody's perfect,1968,78.0,6.9,6.9,6.9,,,4.0,1.0,103.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1689,tt0063374,the odd couple,1968,29749.0,7.7,8.6,10.0,1.2,,4.0,1.0,105.0,3.0,7.0,,44.53,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,N,O,O,O,O,O,N,O,O
1690,tt0063389,"the one and only, genuine, original family band",1968,731.0,6.5,6.5,6.5,4.0,,4.0,5.0,110.0,0.0,0.0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1691,tt0063402,p.j.,1968,189.0,6.4,6.4,6.4,,,4.0,3.0,109.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1692,tt0062094,panic in the city,1968,102.0,5.6,5.6,5.6,,,4.0,2.0,97.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1693,tt0063410,paper lion,1968,798.0,6.3,6.3,6.3,,,4.0,2.0,107.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1694,tt0063415,the party,1968,35618.0,7.6,7.6,8.2,1.5,,4.0,1.0,99.0,0.0,0.0,,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1695,tt0063426,petulia,1968,2528.0,7.3,7.3,8.6,,,4.0,2.0,105.0,0.0,4.0,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1696,tt0063429,the pink jungle,1968,220.0,6.0,6.0,6.0,,,4.0,4.0,104.0,0.0,0.0,,,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1697,tt0062656,a place for lovers,1968,526.0,5.7,5.7,1.7,,,4.0,2.0,88.0,0.0,0.0,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1698,tt0063442,planet of the apes,1968,158432.0,8.0,7.9,8.8,5.8,,4.0,2.0,112.0,5.0,2.0,,32.6,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,N,O,O,O,N,O,O,O,O,O,O
1699,tt0063452,the power,1968,1196.0,6.1,6.1,6.1,,,4.0,2.0,108.0,0.0,0.0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1700,tt0063456,pretty poison,1968,2950.0,7.1,7.1,10.0,1.8,,4.0,4.0,89.0,1.0,1.0,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1701,tt0063469,psych-out,1968,2204.0,6.0,6.0,6.0,0.2,,4.0,1.0,101.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1702,tt0063483,"rachel, rachel",1968,2542.0,7.5,7.5,8.6,0.7,,4.0,2.0,101.0,7.0,5.0,,,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,N,O,O,O,O,O,O,N,O,N,N,O,O
1703,tt0063522,rosemary's baby,1968,177254.0,8.0,9.6,9.7,2.3,,4.0,2.0,137.0,9.0,12.0,,,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,W,N,O,O
1704,tt0063553,the savage seven,1968,263.0,5.6,5.6,5.6,,,4.0,3.0,94.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1705,tt0063557,the scalphunters,1968,2930.0,6.8,6.8,7.0,,,4.0,2.0,102.0,0.0,2.0,,,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1706,tt0063569,the sea gull,1968,515.0,7.0,7.0,7.0,,,4.0,2.0,141.0,0.0,0.0,,,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1707,tt0063572,the secret life of an american wife,1968,150.0,5.9,5.9,5.9,,,4.0,1.0,92.0,0.0,0.0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1708,tt0063573,the secret war of harry frigg,1968,1250.0,6.4,6.4,6.4,,,4.0,2.0,110.0,0.0,0.0,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1709,tt0063585,the sergeant,1968,403.0,6.3,6.3,6.3,,,4.0,2.0,108.0,1.0,0.0,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1710,tt0063584,sergeant ryker,1968,186.0,6.3,6.3,6.3,,,4.0,2.0,85.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1711,tt0063591,the shakiest gun in the west,1968,2178.0,6.4,6.4,6.4,,,4.0,2.0,101.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1712,tt0063592,shalako,1968,2536.0,5.6,5.6,4.0,1.46,,4.0,1.0,113.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1713,tt0063595,she-devils on wheels,1968,726.0,4.7,4.7,4.0,0.05,,4.0,3.0,82.0,0.0,1.0,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1714,tt0063599,the shoes of the fisherman,1968,3185.0,7.1,7.1,4.3,,,4.0,1.0,162.0,4.0,3.0,,,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,N,O,O,O,O,O,O
1715,tt0063612,skidoo,1968,1237.0,4.9,4.9,4.2,,,4.0,1.0,98.0,0.0,0.0,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1716,tt0063621,sol madrid,1968,193.0,5.9,5.9,5.9,,,4.0,2.0,90.0,0.0,0.0,,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1717,tt0063634,speedway,1968,1816.0,5.7,5.3,5.7,1.5,,4.0,2.0,94.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1718,tt0063715,spirits of the dead,1968,4992.0,6.6,6.6,9.0,,,4.0,3.0,121.0,0.0,1.0,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1719,tt0063636,the split,1968,919.0,6.1,6.1,6.1,,,4.0,4.0,91.0,0.0,0.0,,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1720,tt0065032,the stalking moon,1968,1992.0,6.7,6.7,6.7,,,4.0,1.0,109.0,0.0,1.0,,,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1721,tt0063642,star!,1968,1803.0,6.6,6.6,6.6,14.0,,4.0,6.0,176.0,1.0,4.0,,,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,O,O,N,N,O,O,O,N,O,N,O,O,N,N
1722,tt0063643,"stay away, joe",1968,1000.0,4.9,4.9,4.9,,,4.0,4.0,102.0,0.0,0.0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1723,tt0063654,the subject was roses,1968,1150.0,7.1,7.1,10.0,,,4.0,1.0,107.0,1.0,3.0,,,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,N,O,O,O,O,O,O,O,W,O,O,O,O
1724,tt0063662,the sweet ride,1968,201.0,5.6,5.6,5.6,1.94,,4.0,1.0,110.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1725,tt0063661,sweet november,1968,921.0,6.9,6.9,6.9,,,4.0,3.0,114.0,0.0,0.0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1726,tt0063663,the swimmer,1968,8659.0,7.7,7.7,10.0,,,4.0,1.0,95.0,1.0,0.0,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1727,tt0063671,targets,1968,7255.0,7.4,7.4,8.8,0.13,,4.0,3.0,90.0,1.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1728,tt0063684,they came to rob las vegas,1968,477.0,6.1,6.1,6.1,,,4.0,2.0,124.0,7.0,0.0,,,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1729,tt0063688,the thomas crown affair,1968,20895.0,7.0,6.6,7.8,4.3,,4.0,4.0,102.0,1.0,5.0,,0.04,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,N,O,O,O,O,W,O
1730,tt0063693,three in the attic,1968,310.0,5.5,5.5,5.5,,,4.0,2.0,90.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1731,tt0063748,uptight,1968,272.0,7.1,7.1,7.1,,,4.0,2.0,104.0,0.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1732,tt0063775,villa rides,1968,1688.0,6.4,6.4,6.4,,,4.0,2.0,125.0,0.0,0.0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1733,tt0063787,vixen!,1968,2387.0,5.7,5.7,10.0,0.08,,4.0,1.0,70.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1734,tt0063790,voyage to the planet of prehistoric women,1968,1190.0,2.9,2.9,2.9,,,4.0,2.0,78.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1735,tt0055612,walk the angry beach,1968,438.0,1.6,1.6,1.6,,,4.0,1.0,74.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1736,tt0063799,what's so bad about feeling good?,1968,314.0,6.7,6.7,6.7,,,4.0,1.0,94.0,0.0,0.0,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1737,tt0063800,"where angels go, trouble follows",1968,1249.0,6.4,6.4,6.4,,,4.0,1.0,93.0,0.0,0.0,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1738,tt0065207,where eagles dare,1968,48559.0,7.7,6.3,9.1,7.7,,4.0,3.0,158.0,1.0,3.0,,7.1,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1739,tt0063801,where were you when the lights went out?,1968,755.0,5.9,5.9,5.9,,,4.0,1.0,89.0,0.0,1.0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1740,tt0061497,white comanche,1968,499.0,4.1,4.1,4.1,,,4.0,1.0,93.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1741,tt0063805,the wicked dreams of paula schultz,1968,200.0,4.6,4.6,4.6,,,4.0,1.0,113.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1742,tt0062492,wild 90,1968,62.0,3.9,3.9,3.9,,,4.0,2.0,90.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1743,tt0063808,wild in the streets,1968,1745.0,6.0,6.0,6.1,1.0,,4.0,3.0,97.0,1.0,2.0,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,N,O,O,O,O,O,O,O,O
1744,tt0063807,the wild racers,1968,85.0,4.3,4.3,4.3,,,4.0,2.0,83.0,0.0,0.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
1745,tt0063809,"the wild, wild world of jayne mansfield",1968,222.0,5.2,5.2,5.2,,,4.0,2.0,99.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
