,imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms,opening_weekend,gross_box_office
268,tt0054687,blast of silence,1961,3455.0,7.6,7.6,8.5,,,4.0,3.0,77.0,0.0,0.0,,
269,tt0054691,bloodlust!,1961,2025.0,3.5,3.5,3.5,,,4.0,2.0,68.0,0.0,0.0,,
270,tt0054692,blue hawaii,1961,4978.0,6.1,5.8,2.9,2.0,,4.0,2.0,102.0,1.0,3.0,,
271,tt0054693,blueprint for robbery,1961,28.0,6.5,6.5,6.5,,,4.0,2.0,87.0,0.0,0.0,,
272,tt0054695,boy who caught a crook,1961,44.0,5.2,5.2,5.2,,,4.0,2.0,72.0,0.0,0.0,,
273,tt0259898,boys beware,1961,390.0,3.5,3.5,3.5,0.0,,1.0,2.0,10.0,0.0,0.0,,
274,tt0054698,breakfast at tiffany's,1961,155545.0,7.7,7.6,8.8,2.5,,4.0,3.0,115.0,10.0,13.0,,0.36
275,tt0054701,bridge to the sun,1961,682.0,7.1,7.1,7.1,,,4.0,3.0,113.0,0.0,1.0,,
276,tt0054710,by love possessed,1961,341.0,5.6,5.6,5.6,2.5,,4.0,1.0,115.0,0.0,0.0,,
277,tt0054733,the cat burglar,1961,122.0,6.2,6.2,6.2,,,4.0,1.0,65.0,0.0,0.0,,
278,tt0054743,the children's hour,1961,13254.0,7.8,4.9,8.6,3.6,,4.0,2.0,108.0,1.0,6.0,,
279,tt0054752,claudelle inglish,1961,190.0,6.0,6.0,6.0,,,4.0,1.0,99.0,0.0,0.0,,
280,tt0054753,the clown and the kid,1961,11.0,4.5,4.5,4.5,,,4.0,1.0,65.0,0.0,0.0,,
281,tt0054755,a cold wind in august,1961,263.0,6.6,6.6,6.6,,,4.0,1.0,80.0,0.0,0.0,,
282,tt0054757,the comancheros,1961,7638.0,6.9,5.5,10.0,,,4.0,4.0,107.0,2.0,3.0,,
283,tt0054759,come september,1961,2869.0,7.1,7.1,8.0,,,4.0,2.0,112.0,1.0,1.0,,
284,tt0054764,the continental twist,1961,39.0,5.5,5.5,5.5,,,4.0,2.0,76.0,0.0,0.0,,
285,tt0054768,creature from the haunted sea,1961,2360.0,3.4,3.4,3.4,,,4.0,2.0,63.0,0.0,0.0,,
286,tt0054772,cry for happy,1961,184.0,6.2,6.2,6.2,,,4.0,2.0,110.0,0.0,0.0,,
287,tt0054782,daffy's inn trouble,1961,173.0,6.9,6.9,6.9,,,1.0,3.0,6.0,0.0,0.0,,
288,tt0054795,the deadly companions,1961,1827.0,6.1,6.1,8.3,,,4.0,2.0,93.0,0.0,0.0,,
290,tt0055902,the devil's hand,1961,836.0,4.5,4.5,4.5,,,4.0,1.0,71.0,0.0,0.0,,
291,tt0051536,devil's partner,1961,277.0,4.9,4.9,4.9,,,4.0,1.0,73.0,0.0,0.0,,
292,tt0054809,diary of a nudist,1961,364.0,4.1,4.1,4.1,,,4.0,2.0,72.0,0.0,0.0,,
293,tt0054822,down and outing,1961,208.0,4.7,4.7,4.7,,,1.0,3.0,7.0,0.0,0.0,,
294,tt0054847,el cid,1961,11925.0,7.2,7.9,9.2,6.25,,4.0,5.0,182.0,7.0,10.0,,
295,tt0054853,the errand boy,1961,1680.0,6.4,6.4,5.0,,,4.0,2.0,92.0,0.0,0.0,,
296,tt0054860,everything's ducky,1961,105.0,4.7,4.7,4.7,,,4.0,2.0,80.0,0.0,0.0,,
297,tt0054861,the exiles,1961,749.0,7.0,7.0,8.9,,,4.0,1.0,72.0,1.0,0.0,0.01,0.03
298,tt0054862,the explosive generation,1961,303.0,6.6,6.6,6.6,,,4.0,1.0,89.0,0.0,0.0,,
299,tt0054866,fanny,1961,1775.0,7.0,7.0,7.0,,,4.0,2.0,134.0,1.0,11.0,,
300,tt0150524,fear no more,1961,65.0,6.5,6.5,6.5,,,4.0,3.0,80.0,0.0,0.0,,
301,tt0054873,a fever in the blood,1961,190.0,6.4,6.4,6.4,,,4.0,1.0,117.0,0.0,0.0,,
302,tt0054874,the fiercest heart,1961,47.0,6.7,6.7,6.7,,,4.0,1.0,91.0,0.0,0.0,,
303,tt0054817,five minutes to live,1961,612.0,5.7,5.7,5.7,0.1,,4.0,4.0,80.0,0.0,0.0,,
304,tt0054883,flight of the lost balloon,1961,120.0,4.7,4.7,4.7,,,4.0,1.0,91.0,0.0,0.0,,
306,tt0054885,flower drum song,1961,2168.0,7.0,7.0,7.0,4.0,,4.0,3.0,133.0,1.0,7.0,,
307,tt0132974,force of impulse,1961,15.0,6.3,6.3,6.3,,,4.0,2.0,84.0,0.0,0.0,,
308,tt0054892,francis of assisi,1961,623.0,6.5,6.5,6.5,2.02,,4.0,3.0,105.0,0.0,0.0,,
309,tt0054899,frontier uprising,1961,48.0,5.3,5.3,5.3,,,4.0,3.0,68.0,0.0,0.0,,
310,tt0054909,the gambler wore a gun,1961,102.0,5.8,5.8,5.8,,,4.0,3.0,66.0,0.0,0.0,,
311,tt0054918,the george raft story,1961,205.0,5.8,5.8,5.8,1.2,,4.0,2.0,106.0,0.0,0.0,,
312,tt0054923,gidget goes hawaiian,1961,876.0,5.8,5.8,5.8,,,4.0,3.0,101.0,0.0,0.0,,
313,tt0054923,gidget,1961,876.0,5.8,5.8,5.8,,,4.0,3.0,101.0,0.0,0.0,,
314,tt0054933,go naked in the world,1961,182.0,5.3,5.3,5.3,,,4.0,1.0,103.0,0.0,0.0,,
315,tt0054934,gold of the seven saints,1961,467.0,6.5,6.5,6.5,,,4.0,2.0,88.0,0.0,0.0,,
316,tt0054936,goodbye again,1961,2136.0,7.1,7.1,7.1,,,4.0,2.0,120.0,2.0,2.0,,
318,tt0054944,greyfriars bobby,1961,1094.0,7.4,7.4,7.4,,,4.0,2.0,87.0,0.0,0.0,,0.72
319,tt0054951,gun fight,1961,93.0,5.1,5.1,5.1,,,4.0,1.0,67.0,0.0,0.0,,
320,tt0056043,gun street,1961,77.0,4.9,4.9,4.9,,,4.0,1.0,67.0,0.0,0.0,,
321,tt0056057,the happy thieves,1961,381.0,5.4,5.4,5.4,,,4.0,3.0,88.0,0.0,0.0,,
323,tt0054850,hercules in the haunted world,1961,1509.0,6.3,6.3,5.7,,,4.0,3.0,84.0,0.0,0.0,,
324,tt0054971,"hey, let's twist!",1961,81.0,4.8,4.8,4.8,,,4.0,1.0,79.0,0.0,1.0,,
325,tt0054988,homicidal,1961,2623.0,6.8,6.8,7.8,,,4.0,3.0,88.0,0.0,1.0,,
326,tt0054989,the honeymoon machine,1961,1056.0,6.3,6.3,6.3,,,4.0,2.0,87.0,0.0,0.0,,
327,tt0054991,hoodlum priest,1961,347.0,6.6,6.6,6.6,,,4.0,1.0,101.0,2.0,1.0,,
328,tt0054997,the hustler,1961,71805.0,8.0,9.0,9.8,2.0,,4.0,2.0,134.0,11.0,20.0,,
329,tt0055031,judgment at nuremberg,1961,63745.0,8.2,6.0,9.1,3.0,,4.0,2.0,179.0,14.0,25.0,,0.0
330,tt0055047,king of kings,1961,6379.0,7.0,7.0,8.5,5.04,,4.0,3.0,168.0,0.0,1.0,,
331,tt0055069,the ladies man,1961,3306.0,6.4,6.4,10.0,3.1,,4.0,1.0,95.0,0.0,0.0,,
332,tt0055073,the last sunset,1961,2476.0,6.8,6.8,6.8,3.5,,4.0,3.0,112.0,0.0,1.0,,
333,tt0055074,the last time i saw archie,1961,320.0,6.1,6.1,6.1,2.0,,4.0,3.0,98.0,0.0,0.0,,
334,tt0140320,the lawbreakers,1961,31.0,7.2,7.2,7.2,,,4.0,2.0,79.0,0.0,0.0,,
335,tt0055091,the little shepherd of kingdom come,1961,68.0,6.2,6.2,6.2,,,4.0,3.0,108.0,0.0,0.0,,
336,tt0055095,the long rope,1961,70.0,5.5,5.5,5.5,,,4.0,1.0,61.0,0.0,0.0,,
337,tt0055097,look in any window,1961,104.0,5.8,5.8,5.8,,,4.0,1.0,87.0,0.0,0.0,,
338,tt0055099,love in a goldfish bowl,1961,76.0,5.6,5.6,5.6,,,4.0,3.0,88.0,0.0,0.0,,
339,tt0055100,lover come back,1961,6402.0,7.2,7.2,9.0,,,4.0,3.0,107.0,2.0,4.0,,
340,tt0055118,mad dog coll,1961,188.0,5.3,5.3,5.3,,,4.0,3.0,88.0,0.0,0.0,,
341,tt0056209,madison avenue,1961,171.0,5.9,5.9,5.9,,,4.0,1.0,94.0,0.0,0.0,,
342,tt0055124,a majority of one,1961,795.0,6.8,6.8,6.0,,,4.0,3.0,156.0,3.0,3.0,,
343,tt0055134,man-trap,1961,153.0,5.9,5.9,5.9,,,4.0,3.0,93.0,0.0,0.0,,
344,tt0055144,"marines, let's go",1961,105.0,5.2,5.2,5.2,,,4.0,3.0,103.0,0.0,0.0,,
345,tt0055146,the mark,1961,610.0,7.6,7.6,7.6,,,4.0,1.0,127.0,1.0,1.0,,
346,tt0054064,the marriage-go-round,1961,273.0,6.0,6.0,6.0,,,4.0,1.0,98.0,0.0,1.0,,
347,tt0055152,master of the world,1961,2617.0,5.9,5.9,5.9,0.5,,4.0,2.0,102.0,0.0,0.0,,
348,tt0055184,the misfits,1961,16092.0,7.3,7.7,9.7,4.0,,4.0,3.0,125.0,1.0,1.0,,
350,tt0055186,misty,1961,249.0,6.7,6.7,6.7,,,4.0,2.0,91.0,0.0,0.0,,
352,tt0055197,most dangerous man alive,1961,170.0,5.6,5.6,5.6,,,4.0,1.0,82.0,0.0,0.0,,
354,tt0055207,mysterious island,1961,5970.0,6.7,6.7,8.5,2.0,,4.0,4.0,101.0,0.0,0.0,,
355,tt0055214,the naked edge,1961,880.0,6.7,6.7,6.7,,,4.0,3.0,97.0,0.0,0.0,,
356,tt0055230,night tide,1961,2049.0,6.4,6.4,10.0,0.03,,4.0,2.0,86.0,0.0,0.0,,
357,tt0056293,nude on the moon,1961,683.0,3.9,3.9,3.9,,,4.0,2.0,83.0,0.0,0.0,,
358,tt0228667,ole rex,1961,6.0,6.3,6.3,6.3,,,4.0,1.0,80.0,0.0,0.0,,
359,tt0055253,on the double,1961,567.0,6.5,6.5,6.5,,,4.0,3.0,92.0,0.0,0.0,,
360,tt0055257,one-eyed jacks,1961,8832.0,7.1,7.1,5.3,6.0,,4.0,2.0,141.0,2.0,3.0,,
361,tt0055254,one hundred and one dalmatians,1961,142614.0,7.2,8.3,9.8,4.0,,4.0,4.0,79.0,0.0,2.0,2.39,216.03
362,tt0055256,"one, two, three",1961,18166.0,7.9,7.3,9.5,3.0,,4.0,1.0,104.0,1.0,7.0,,
363,tt0055260,operation bottleneck,1961,28.0,4.1,4.1,4.1,,,4.0,2.0,77.0,0.0,0.0,,
364,tt0055261,operation eichmann,1961,116.0,6.3,6.3,6.3,,,4.0,1.0,92.0,0.0,0.0,,
365,tt0055270,the outsider,1961,642.0,7.2,7.2,7.2,,,4.0,3.0,108.0,0.0,1.0,,
366,tt0055277,the parent trap,1961,17513.0,7.1,7.3,9.0,,,4.0,3.0,129.0,2.0,6.0,,29.65
367,tt0055278,paris blues,1961,2393.0,6.7,6.1,6.7,,,4.0,3.0,98.0,0.0,1.0,,
368,tt0055279,parrish,1961,866.0,6.6,6.6,6.6,1.5,,4.0,1.0,138.0,0.0,0.0,,
369,tt0055294,the phantom planet,1961,2403.0,3.4,3.4,3.4,,,4.0,3.0,82.0,0.0,0.0,,
370,tt0055302,pirates of tortuga,1961,238.0,5.4,5.4,5.4,,,4.0,1.0,97.0,0.0,0.0,,
372,tt0055307,the pleasure of his company,1961,635.0,6.9,6.9,6.9,,,4.0,1.0,115.0,0.0,1.0,,
373,tt0055312,pocketful of miracles,1961,5596.0,7.2,7.2,5.6,2.9,,4.0,2.0,136.0,2.0,5.0,,
374,tt0055316,police dog story,1961,26.0,5.4,5.4,5.4,,,4.0,2.0,62.0,0.0,0.0,,
375,tt0055317,portrait of a mobster,1961,92.0,6.7,6.7,6.7,,,4.0,3.0,108.0,0.0,0.0,,
376,tt0055318,posse from hell,1961,687.0,6.7,6.7,6.7,0.5,,4.0,1.0,88.0,0.0,0.0,,
377,tt0055343,the purple hills,1961,57.0,4.9,4.9,4.9,,,4.0,1.0,60.0,0.0,0.0,,
378,tt0055349,question 7,1961,68.0,7.0,7.0,7.0,,,4.0,3.0,106.0,5.0,1.0,,
379,tt0055353,a raisin in the sun,1961,6490.0,8.0,8.7,9.4,1.5,,4.0,1.0,128.0,3.0,5.0,,
380,tt0056405,reptilicus,1961,3338.0,3.6,3.6,2.5,,,4.0,7.0,82.0,0.0,0.0,,
381,tt0055370,return to peyton place,1961,658.0,5.9,5.9,5.9,,,4.0,1.0,123.0,0.0,0.0,,
382,tt0055370,peyton place,1961,658.0,5.9,5.9,5.9,,,4.0,1.0,123.0,0.0,0.0,,
383,tt0055373,the right approach,1961,67.0,5.3,5.3,5.3,,,4.0,2.0,92.0,0.0,0.0,,
384,tt0055374,ring of fire,1961,383.0,6.3,6.3,6.3,,,4.0,3.0,91.0,0.0,0.0,,
385,tt0055383,romanoff and juliet,1961,355.0,6.6,6.6,6.6,,,4.0,1.0,103.0,0.0,2.0,,
387,tt0055394,sail a crooked ship,1961,138.0,6.1,6.1,6.1,,,4.0,1.0,88.0,0.0,0.0,,
388,tt0055402,sanctuary,1961,184.0,6.5,6.5,6.5,,,4.0,1.0,90.0,0.0,0.0,,
389,tt0055421,the second time around,1961,397.0,6.5,6.5,6.5,,,4.0,6.0,99.0,0.0,2.0,,
390,tt0055424,secret of deep harbor,1961,9.0,6.1,6.1,6.1,,,4.0,1.0,70.0,0.0,0.0,,
391,tt0055423,the secret ways,1961,153.0,6.0,6.0,6.0,,,4.0,3.0,112.0,0.0,0.0,,
392,tt0055434,the sergeant was a lady,1961,7.0,6.1,6.1,6.1,,,4.0,1.0,72.0,0.0,0.0,,
394,tt0055449,the silent call,1961,98.0,6.4,6.4,6.4,,,4.0,2.0,63.0,0.0,0.0,,
396,tt0055453,the sins of rachel cade,1961,383.0,6.0,6.0,6.0,,,4.0,2.0,124.0,0.0,0.0,,
397,tt0055457,sniper's ridge,1961,102.0,5.8,5.8,5.8,,,4.0,2.0,61.0,0.0,0.0,,
398,tt0055458,snow white and the three stooges,1961,859.0,5.4,5.4,5.4,3.5,,4.0,6.0,107.0,0.0,1.0,,
399,tt0055464,something wild,1961,1063.0,6.8,6.8,4.3,,,4.0,1.0,113.0,0.0,0.0,,
400,tt0055471,splendor in the grass,1961,16289.0,7.8,7.4,8.1,,,4.0,2.0,124.0,2.0,7.0,,
401,tt0055473,square of violence,1961,11.0,7.6,7.6,7.6,,,4.0,2.0,96.0,0.0,0.0,,
402,tt0055479,the steel claw,1961,107.0,5.1,5.1,5.1,,,4.0,2.0,96.0,0.0,0.0,,
404,tt0055489,summer and smoke,1961,1645.0,6.9,6.9,6.9,,,4.0,2.0,118.0,4.0,6.0,,
405,tt0055490,susan slade,1961,602.0,6.5,6.5,6.5,,,4.0,1.0,116.0,0.0,0.0,,
406,tt0056543,swingin' along,1961,15.0,4.6,4.6,4.6,,,4.0,1.0,74.0,0.0,0.0,,
407,tt0055493,switchin' kitten,1961,214.0,4.9,4.9,4.9,,,1.0,3.0,9.0,0.0,0.0,,
408,tt0055503,tammy tell me true,1961,697.0,6.6,6.6,6.6,,,4.0,1.0,97.0,0.0,0.0,,
409,tt0055503,tammy,1961,697.0,6.6,6.6,6.6,,,4.0,1.0,97.0,0.0,0.0,,
410,tt0056563,teenage millionaire,1961,87.0,5.2,5.2,5.2,,,4.0,2.0,84.0,0.0,0.0,,
411,tt0181055,three blondes in his life,1961,58.0,5.9,5.9,5.9,,,4.0,2.0,86.0,0.0,0.0,,
412,tt0055524,a thunder of drums,1961,671.0,6.0,6.0,6.0,,,4.0,1.0,97.0,0.0,1.0,,
413,tt0055533,tomboy and the champ,1961,15.0,4.8,4.8,4.8,,,4.0,2.0,92.0,0.0,0.0,,
414,tt0055534,too late blues,1961,990.0,6.9,6.9,8.6,0.38,,4.0,1.0,103.0,0.0,0.0,,
415,tt0055539,town without pity,1961,1293.0,7.3,7.3,6.0,,,4.0,2.0,105.0,2.0,1.0,,
416,tt0055552,twenty plus two,1961,144.0,6.2,6.2,6.2,,,4.0,1.0,102.0,0.0,0.0,,
417,tt0054585,"20,000 eyes",1961,14.0,6.4,6.4,6.4,0.06,,4.0,2.0,61.0,0.0,0.0,,
418,tt0055554,twist around the clock,1961,175.0,4.9,4.9,4.9,0.25,,4.0,1.0,83.0,0.0,0.0,,
419,tt0055555,the two little bears,1961,56.0,6.1,6.1,6.1,,,4.0,2.0,81.0,0.0,0.0,,
420,tt0055557,two loves,1961,188.0,5.0,5.0,5.0,,,4.0,1.0,96.0,0.0,1.0,,
421,tt0055558,two rode together,1961,4828.0,6.8,6.8,8.0,,,4.0,1.0,109.0,0.0,1.0,,
422,tt0055571,underworld u.s.a.,1961,2338.0,7.4,7.4,7.4,,,4.0,3.0,99.0,0.0,0.0,,
423,tt0055583,valley of the dragons,1961,304.0,5.0,5.0,5.0,,,4.0,3.0,82.0,0.0,0.0,,
424,tt0055594,"very nice, very nice",1961,469.0,6.9,6.9,6.9,,,1.0,1.0,7.0,0.0,0.0,,
425,tt0055608,voyage to the bottom of the sea,1961,5203.0,6.1,6.1,7.5,1.58,,4.0,3.0,105.0,0.0,0.0,,
426,tt0052376,war is hell,1961,46.0,5.9,5.9,5.9,0.05,,4.0,1.0,81.0,0.0,0.0,,
427,tt0055614,west side story,1961,90247.0,7.5,8.6,9.3,6.0,,4.0,4.0,153.0,18.0,10.0,0.21,44.06
429,tt0055617,when the clock strikes,1961,54.0,6.3,6.3,6.3,,,4.0,1.0,72.0,0.0,0.0,,
430,tt0055623,wild in the country,1961,1352.0,6.5,6.5,5.0,,,4.0,2.0,114.0,0.0,0.0,,
431,tt0055625,wings of chance,1961,8.0,5.6,5.6,5.6,,,4.0,1.0,76.0,0.0,0.0,,
433,tt0055627,x-15,1961,494.0,5.9,5.9,5.9,0.42,,4.0,2.0,107.0,0.0,0.0,,
434,tt0055631,you have to run fast,1961,34.0,5.9,5.9,5.9,,,4.0,2.0,73.0,0.0,0.0,,
435,tt0055632,the young doctors,1961,248.0,6.5,6.5,6.5,1.0,,4.0,1.0,100.0,1.0,0.0,,
436,tt0055633,the young savages,1961,1893.0,6.9,6.9,5.0,,,4.0,4.0,103.0,0.0,0.0,,
437,tt0179686,bomb in the high street,1961,14.0,6.8,6.8,6.8,,,4.0,1.0,60.0,0.0,0.0,,
439,tt0054727,carry on regardless,1961,1719.0,6.1,6.1,6.1,,,4.0,1.0,90.0,0.0,0.0,,
440,tt0054731,cash on demand,1961,1037.0,7.4,7.4,7.4,,,4.0,4.0,89.0,0.0,0.0,,
441,tt0057969,the court martial of major keller,1961,17.0,5.8,5.8,5.8,,,4.0,1.0,69.0,0.0,0.0,,
442,tt0054777,the curse of the werewolf,1961,4841.0,6.6,6.6,5.0,,,4.0,1.0,93.0,0.0,1.0,,
443,tt0054790,the day the earth caught fire,1961,4257.0,7.1,7.1,7.8,,,4.0,3.0,99.0,0.0,1.0,,
444,tt0054798,dentist on the job,1961,168.0,5.1,5.1,5.1,,,4.0,1.0,88.0,0.0,0.0,,
445,tt0054912,the devil's daffodil,1961,326.0,5.6,5.6,5.6,,,4.0,3.0,86.0,0.0,0.0,,
447,tt0054820,double bunk,1961,170.0,6.4,6.4,6.4,,,4.0,1.0,92.0,0.0,0.0,,
449,tt0054877,five golden hours,1961,168.0,5.6,5.6,5.6,,,4.0,1.0,90.0,0.0,0.0,,
450,tt0054879,flame in the streets,1961,217.0,6.6,6.6,6.6,,,4.0,1.0,93.0,0.0,0.0,,
452,tt0054897,freedom to die,1961,30.0,5.6,5.6,5.6,,,4.0,3.0,61.0,0.0,0.0,,
453,tt0054898,the frightened city,1961,389.0,6.2,6.2,6.2,,,4.0,2.0,97.0,0.0,0.0,,
454,tt0057085,fury at smugglers' bay,1961,147.0,5.8,5.8,5.8,,,4.0,1.0,82.0,0.0,0.0,,
455,tt0215801,girl on approval,1961,39.0,7.2,7.2,7.2,,,4.0,1.0,75.0,0.0,0.0,,
457,tt0054938,gorgo,1961,2889.0,5.6,5.6,5.6,,,4.0,7.0,78.0,0.0,0.0,,
458,tt0054943,the green helmet,1961,128.0,5.3,5.3,5.3,,,4.0,1.0,88.0,0.0,0.0,,
460,tt0054953,the guns of navarone,1961,42885.0,7.5,7.5,9.5,6.0,,4.0,4.0,158.0,3.0,12.0,,
461,tt0053903,the hellfire club,1961,226.0,5.2,5.2,5.2,,,4.0,1.0,90.0,0.0,0.0,,
462,tt0054968,the hellions,1961,64.0,7.2,7.2,7.2,,,4.0,3.0,86.0,0.0,0.0,,
463,tt0053913,highway to battle,1961,11.0,3.8,3.8,3.8,,,4.0,1.0,71.0,0.0,0.0,,
464,tt0054996,house of mystery,1961,98.0,6.6,6.6,6.6,,,4.0,1.0,56.0,0.0,0.0,,
465,tt0053942,the impersonator,1961,51.0,6.3,6.3,6.3,,,4.0,1.0,64.0,0.0,0.0,,
466,tt0056099,information received,1961,8.0,5.9,5.9,5.9,,,4.0,1.0,77.0,0.0,0.0,,
467,tt0055018,the innocents,1961,24540.0,7.8,7.8,9.4,,,4.0,1.0,100.0,3.0,3.0,,0.03
468,tt0055020,invasion quartet,1961,183.0,5.3,5.3,5.3,,,4.0,2.0,87.0,0.0,0.0,,
470,tt0055049,the kitchen,1961,27.0,7.6,7.6,7.6,,,4.0,1.0,76.0,0.0,0.0,,
472,tt0242622,lunch hour,1961,66.0,6.7,6.7,6.7,,,4.0,1.0,64.0,0.0,0.0,,
473,tt0244055,the man in the back seat,1961,84.0,7.1,7.1,7.1,,,4.0,2.0,57.0,0.0,0.0,,
474,tt0055156,a matter of who,1961,80.0,6.5,6.5,6.5,,,4.0,3.0,90.0,0.0,0.0,,
476,tt0055205,"murder, she said",1961,5785.0,7.4,7.4,8.3,,,4.0,4.0,87.0,0.0,0.0,,
477,tt0055221,nearly a nasty accident,1961,53.0,6.9,6.9,6.9,,,4.0,1.0,86.0,0.0,0.0,,
478,tt0055231,the night we got the bird,1961,28.0,6.9,6.9,6.9,,,4.0,1.0,83.0,0.0,0.0,,
480,tt0055234,no love for johnnie,1961,297.0,7.4,7.4,7.4,,,4.0,1.0,110.0,1.0,1.0,,
481,tt0055235,no my darling daughter,1961,127.0,6.2,6.2,6.2,,,4.0,1.0,97.0,0.0,0.0,,
482,tt0199875,nothing barred,1961,8.0,6.4,6.4,6.4,,,4.0,1.0,83.0,0.0,0.0,,
486,tt0055280,part-time wife,1961,15.0,5.6,5.6,5.6,,,4.0,1.0,70.0,0.0,0.0,,
488,tt0055282,passport to china,1961,14.0,5.0,5.0,5.0,,,4.0,1.0,75.0,0.0,0.0,,
490,tt0055293,petticoat pirates,1961,54.0,5.0,5.0,5.0,,,4.0,1.0,87.0,0.0,0.0,,
491,tt0055305,pit of darkness,1961,62.0,6.1,6.1,6.1,,,4.0,2.0,76.0,0.0,0.0,,
492,tt0055348,the queen's guards,1961,65.0,6.8,6.8,6.8,,,4.0,1.0,110.0,0.0,0.0,,
495,tt0055360,the rebel,1961,105.0,7.1,7.1,7.1,,,1.0,3.0,6.0,0.0,0.0,,
496,tt0055369,return of a stranger,1961,23.0,4.9,4.9,4.9,,,4.0,2.0,63.0,0.0,0.0,,
498,tt0055422,the secret partner,1961,421.0,6.6,6.6,6.6,,,4.0,3.0,91.0,0.0,0.0,,
499,tt0274827,seven keys,1961,67.0,7.0,7.0,7.0,,,4.0,2.0,57.0,0.0,0.0,,
500,tt0055438,the shadow of the cat,1961,536.0,6.3,6.3,6.3,,,4.0,3.0,79.0,0.0,0.0,,
501,tt0054740,the singer not the song,1961,415.0,6.3,6.3,6.3,,,4.0,2.0,132.0,0.0,0.0,,
502,tt0055456,the snake woman,1961,188.0,5.1,5.1,5.1,,,4.0,1.0,68.0,0.0,0.0,,
503,tt0055459,"so evil, so young",1961,90.0,5.1,5.1,5.1,,,4.0,1.0,77.0,0.0,0.0,,
504,tt0055469,spare the rod,1961,80.0,6.6,6.6,6.6,,,4.0,1.0,93.0,0.0,0.0,,
506,tt0227572,strip tease murder,1961,16.0,4.7,4.7,4.7,,,4.0,2.0,66.0,0.0,0.0,,
508,tt0055506,a taste of honey,1961,4360.0,7.5,7.5,8.9,,,4.0,1.0,101.0,8.0,5.0,,0.0
509,tt0219347,the third alibi,1961,81.0,6.7,6.7,6.7,,,4.0,2.0,68.0,0.0,0.0,,
510,tt0055523,three on a spree,1961,15.0,6.0,6.0,6.0,,,4.0,1.0,83.0,0.0,0.0,,
512,tt0055556,"two living, one dead",1961,37.0,7.9,7.9,7.9,,,4.0,1.0,105.0,0.0,0.0,,
513,tt0186657,the unstoppable man,1961,9.0,6.3,6.3,6.3,,,4.0,2.0,68.0,0.0,0.0,,
515,tt0055597,victim,1961,4492.0,7.7,8.5,10.0,,,4.0,1.0,90.0,0.0,1.0,,0.03
516,tt0055613,"watch it, sailor!",1961,29.0,5.8,5.8,5.8,,,4.0,1.0,81.0,0.0,0.0,,
517,tt0056683,a weekend with lulu,1961,158.0,5.9,5.9,5.9,,,4.0,1.0,89.0,0.0,0.0,,
519,tt0055615,what a whopper,1961,133.0,5.3,5.3,5.3,,,4.0,1.0,90.0,0.0,0.0,,
520,tt0055618,whistle down the wind,1961,2758.0,7.8,7.8,10.0,,,4.0,2.0,99.0,1.0,1.0,,
521,tt0055624,the wind of change,1961,32.0,6.4,6.4,6.4,,,4.0,1.0,64.0,0.0,0.0,,
523,tt0055718,13 west street,1962,334.0,6.4,6.4,6.4,,,4.0,2.0,80.0,0.0,0.0,,
524,tt0055719,the 300 spartans,1962,6350.0,6.6,6.6,6.6,,,4.0,4.0,114.0,0.0,0.0,,
525,tt0057069,40 pounds of trouble,1962,691.0,6.5,6.5,6.5,,,4.0,1.0,106.0,0.0,2.0,,
526,tt0055728,advise & consent,1962,5720.0,7.8,7.8,7.5,,,4.0,2.0,139.0,1.0,1.0,,
527,tt0055731,air patrol,1962,35.0,5.3,5.3,5.3,,,4.0,2.0,62.0,0.0,0.0,,
528,tt0055738,all fall down,1962,1525.0,6.9,6.9,4.0,,,4.0,1.0,111.0,1.0,1.0,,
530,tt0055781,beauty and the beast,1962,216.0,4.6,4.6,4.6,,,4.0,4.0,77.0,0.0,0.0,,
531,tt0056355,the bellboy and the playgirls,1962,121.0,3.1,3.1,3.1,,,4.0,1.0,94.0,0.0,0.0,,
532,tt0055793,big red,1962,608.0,6.5,6.5,6.5,,,4.0,3.0,89.0,0.0,0.0,,
533,tt0055797,billy rose's jumbo,1962,1213.0,6.2,6.2,6.2,5.26,,4.0,3.0,123.0,0.0,8.0,,
534,tt0055798,birdman of alcatraz,1962,14966.0,7.8,7.6,8.6,2.65,,4.0,3.0,147.0,4.0,8.0,,
535,tt0056871,black gold,1962,65.0,5.5,5.5,5.5,,,4.0,1.0,98.0,0.0,0.0,,
536,tt0055807,bon voyage!,1962,499.0,5.8,5.8,5.8,,,4.0,5.0,130.0,0.0,0.0,,
537,tt0055809,boys' night out,1962,1490.0,6.7,6.7,6.7,,,4.0,1.0,115.0,0.0,0.0,,
538,tt0052646,the brain that wouldn't die,1962,5672.0,4.3,4.3,3.8,0.06,,4.0,2.0,82.0,0.0,0.0,,
539,tt0055811,the broken land,1962,235.0,5.1,5.1,5.1,,,4.0,1.0,60.0,0.0,0.0,,
540,tt0055813,brushfire,1962,19.0,7.7,7.7,7.7,,,4.0,2.0,80.0,0.0,0.0,,
541,tt0055814,buddies thicker than water,1962,221.0,5.4,5.4,5.4,,,1.0,3.0,9.0,0.0,0.0,,
542,tt0055819,the cabinet of caligari,1962,709.0,5.8,5.8,5.8,,,4.0,2.0,106.0,1.0,0.0,,
