,title,year,imdbID,win,nom
12198,carol,2015,tt2402927,0,3
12199,macbeth,2015,tt2884018,0,0
12200,survivor,2015,tt3247714,0,0
12201,a syrian love story,2015,tt4684410,0,0
12202,london road,2015,tt3573598,0,0
12204,the messenger,2015,tt3431016,0,0
12205,under milk wood,2015,tt3623668,0,0
12206,thomas & friends sodor's legend of the lost treasure,2015,tt4857574,0,0
12207,thomas & friends,2015,tt4857574,0,0
12208,fantastic four,2015,tt1502712,0,0
12209,the man from u.n.c.l.e.,2015,tt1638355,0,0
12210,hitman agent 47,2015,tt2679042,0,0
12211,absolutely anything,2015,tt1727770,0,0
12212,a dozen summers,2015,tt3533254,0,0
12213,sinister 2,2015,tt2752772,0,0
12215,the bad education movie,2015,tt4660980,0,0
12216,bad education,2015,tt4660980,0,0
12217,we are your friends,2015,tt3787590,0,0
12218,suffragette,2015,tt3077214,0,0
12219,the childhood of a leader,2015,tt2815902,0,0
12221,the danish girl,2015,tt0810819,1,2
12222,legend,2015,tt3569230,0,0
12223,eye in the sky,2015,tt2057392,0,0
12224,miss you already,2015,tt2245003,0,0
12225,the lady in the van,2015,tt3722070,0,0
12226,high-rise,2015,tt0462335,0,0
12227,high rise,2015,tt0462335,0,0
12228,the ones below,2015,tt4126438,0,0
12229,sunset song,2015,tt2262161,0,0
12232,the man who knew infinity,2015,tt0787524,0,0
12233,bill,2015,tt2978576,0,0
12235,pan,2015,tt3332064,0,0
12236,peter pan,2015,tt5094972,0,0
12237,remainder,2015,tt1847672,0,0
12238,room,2015,tt3170832,1,4
12239,burn burn burn,2015,tt3627488,0,0
12240,howl,2015,tt2393827,0,0
12241,spectre,2015,tt2379713,0,0
12242,james bond,2015,tt4896340,0,0
12243,kill your friends,2015,tt2474958,0,0
12244,steve jobs,2015,tt2080374,0,2
12245,the forest,2016,tt3387542,0,0
12247,lamb,2016,tt5555006,0,0
12248,ride along 2,2016,tt2869728,0,0
12249,ride along,2016,tt5432256,0,0
12251,13 hours,2016,tt4172430,0,0
12252,norm of the north,2016,tt1594972,0,0
12254,dirty grandpa,2016,tt1860213,0,0
12255,the 5th wave,2016,tt2304933,0,0
12256,the boy,2016,tt3882082,0,0
12259,kung fu panda 3,2016,tt2267968,0,0
12261,the finest hours,2016,tt2025690,0,0
12262,fifty shades of black,2016,tt4667094,0,0
12265,"hail, caesar!",2016,tt0475290,0,0
12267,pride and prejudice and zombies,2016,tt1374989,0,0
12268,pride and prejudice,2016,tt1374989,0,0
12269,the choice,2016,tt3797868,0,0
12270,deadpool,2016,tt1431045,0,0
12271,zoolander 2,2016,tt1608290,0,0
12272,zoolander,2016,tt1608290,0,0
12273,how to be single,2016,tt1292566,0,0
12274,risen,2016,tt3231054,0,0
12275,the witch,2016,tt6674752,0,0
12276,race,2016,tt3499096,0,0
12277,gods of egypt,2016,tt2404233,0,0
12278,triple 9,2016,tt1712261,0,0
12280,zootopia,2016,tt2948356,0,0
12281,london has fallen,2016,tt3300542,0,0
12283,whiskey tango foxtrot,2016,tt3553442,0,0
12285,the other side of the door,2016,tt3702652,0,0
12286,10 cloverfield lane,2016,tt1179933,0,0
12287,cloverfield,2016,tt1179933,0,0
12288,the young messiah,2016,tt1002563,0,0
12289,the perfect match,2016,tt4871980,0,0
12291,miracles from heaven,2016,tt4257926,0,0
12293,allegiant,2016,tt3410834,0,0
12295,the bronze,2016,tt7048386,0,0
12296,midnight special,2016,tt2649554,0,0
12297,batman v superman dawn of justice,2016,tt2975590,0,0
12299,my big fat greek wedding 2,2016,tt3760922,0,0
12300,my big fat greek wedding,2016,tt3760922,0,0
12302,everybody wants some!!,2016,tt2937696,0,0
12304,god's not dead 2,2016,tt4824308,0,0
12305,god's not dead,2016,tt4824308,0,0
12306,meet the blacks,2016,tt4191580,0,0
12307,the purge,2016,tt4094724,0,0
12310,the boss,2016,tt2702724,0,0
12312,demolition,2016,tt6078458,0,0
12314,the jungle book,2016,tt3040964,0,0
12315,barbershop the next cut,2016,tt3628584,0,0
12317,criminal,2016,tt3014866,0,0
12318,green room,2016,tt4950016,0,0
12319,the huntsman winter's war,2016,tt2381991,0,0
12321,a hologram for the king,2016,tt2980210,0,0
12322,elvis & nixon,2016,tt2093991,0,0
12323,keanu,2016,tt4139124,0,0
12324,mother's day,2016,tt4824302,0,0
12326,captain america civil war,2016,tt3498820,0,0
12328,money monster,2016,tt2241351,0,0
12329,the darkness,2016,tt1878841,0,0
12330,love & friendship,2016,tt4061080,0,0
12332,the angry birds movie,2016,tt1985949,0,0
12333,neighbors 2 sorority rising,2016,tt4438848,0,0
12335,the nice guys,2016,tt3799694,0,0
12336,x-men apocalypse,2016,tt3385516,0,0
12337,alice through the looking glass,2016,tt2567026,0,0
12338,through the looking-glass,2016,tt2567026,0,0
12340,teenage mutant ninja turtles,2016,tt3949660,0,0
12341,me before you,2016,tt2674426,0,0
12342,popstar never stop never stopping,2016,tt3960412,0,0
12343,the conjuring 2,2016,tt3065204,0,0
12344,the conjuring,2016,tt3065204,0,0
12345,warcraft,2016,tt0803096,0,0
12346,now you see me 2,2016,tt3110958,0,0
12347,now you see me,2016,tt3110958,0,0
12348,finding dory,2016,tt2277860,0,0
12350,central intelligence,2016,tt1489889,0,0
12351,independence day resurgence,2016,tt1628841,0,0
12352,independence day,2016,tt1628841,0,0
12353,the shallows,2016,tt4052882,0,0
12354,free state of jones,2016,tt1124037,0,0
12355,the neon demon,2016,tt1974419,0,0
12356,the legend of tarzan,2016,tt0918940,0,0
12357,the bfg,2016,tt3691740,0,0
12358,the purge election year,2016,tt4094724,0,0
12359,the secret life of pets,2016,tt2709768,0,0
12360,mike and dave need wedding dates,2016,tt2823054,0,0
12361,characterz,2016,tt5046632,0,0
12362,the infiltrator,2016,tt1355631,0,0
12363,ghostbusters,2016,tt1289401,0,0
12364,star trek beyond,2016,tt2660888,0,0
12365,ice age collision course,2016,tt3416828,0,0
12366,lights out,2016,tt4786282,0,0
12367,jason bourne,2016,tt4196776,0,0
12368,bad moms,2016,tt4651520,0,0
12369,nerve,2016,tt3531824,0,0
12370,suicide squad,2016,tt1386697,0,0
12371,nine lives,2016,tt4383594,0,0
12372,pete's dragon,2016,tt2788732,0,0
12374,sausage party,2016,tt1700841,0,0
12375,florence foster jenkins,2016,tt4136084,0,1
12376,ben-hur,2016,tt2638144,0,0
12378,kubo and the two strings,2016,tt4302938,0,0
12379,war dogs,2016,tt2005151,0,0
12381,mechanic resurrection,2016,tt3522806,0,0
12382,don't breathe,2016,tt4160708,0,0
12383,hands of stone,2016,tt1781827,0,0
12384,the light between oceans,2016,tt2547584,0,0
12385,morgan,2016,tt4520364,0,0
12386,sully,2016,tt3263904,0,0
12387,when the bough breaks,2016,tt1389139,0,0
12388,the wild life,2016,tt4731008,0,0
12389,the disappointments room,2016,tt2364897,0,0
12390,bridget jones's baby,2016,tt1473832,0,0
12392,snowden,2016,tt3774114,0,0
12393,blair witch,2016,tt1540011,0,0
12394,hillsong let hope rise,2016,tt3850544,0,0
12395,the magnificent seven,2016,tt2404435,0,0
12398,storks,2016,tt4624424,0,0
12399,south of 8,2016,tt4062756,0,0
12400,miss peregrine's home for peculiar children,2016,tt1935859,0,0
12401,deepwater horizon,2016,tt1860357,0,0
12402,masterminds,2016,tt2461150,0,0
12403,the girl on the train,2016,tt3631112,0,0
12404,the birth of a nation,2016,tt4196450,0,0
12405,middle school the worst years of my life,2016,tt4981636,0,0
12406,the accountant,2016,tt2140479,0,0
12407,kevin hart what now?,2016,tt4669186,0,0
12408,max steel,2016,tt1472584,0,0
12409,jack reacher never go back,2016,tt3393786,0,0
12410,keeping up with the joneses,2016,tt2387499,0,0
12411,ouija origin of evil,2016,tt4361050,0,0
12412,boo! a madea halloween,2016,tt5325452,0,0
12413,i'm not ashamed,2016,tt4950110,0,0
12414,american pastoral,2016,tt0376479,0,0
12415,inferno,2016,tt3062096,0,0
12416,the love witch,2016,tt3908142,0,0
12417,friend request,2016,tt3352390,0,0
12418,moana,2016,tt3521164,0,0
12419, rogue one a star wars story,2016,tt3748528,0,0
12420,the founder,2016,tt4276820,0,0
12421,sing,2016,tt3470600,0,0
12422,a monster calls,2016,tt3416532,0,0
12423,rings,2016,tt5803364,0,0
12424,the fall of the krays,2016,tt4061908,0,0
12426,breakdown,2016,tt3381610,0,0
12428,christine,2016,tt4666726,0,0
12429,under the shadow,2016,tt4273292,0,0
12430,the eagle huntress,2016,tt3882074,0,0
12431,notes on blindness,2016,tt5117222,0,0
12432,sing street,2016,tt3544112,0,0
12433,complete unknown,2016,tt4230700,0,0
12434,uncle howard,2016,tt2634548,0,0
12435,ali and nino,2016,tt4072326,0,0
12436,dad's army,2016,tt4104054,0,0
12437,war on everyone,2016,tt3708886,0,0
12438,native,2016,tt4443922,0,0
12439,who's gonna love me now?,2016,tt5486818,0,0
12440,a quiet passion,2016,tt2392830,0,0
12441,alone in berlin,2016,tt3026488,0,0
12443,genius,2016,tt1703957,0,0
12444,grimsby,2016,tt3381008,0,0
12446,the pass,2016,tt5160154,0,0
12447,the call up,2016,tt3923388,0,0
12448,smoking guns,2016,tt4422164,0,0
12449,despite the falling snow,2016,tt2474932,0,0
12450,detour,2016,tt4372390,0,0
12451,adult life skills,2016,tt4211044,0,0
12452,special correspondents,2016,tt4181052,0,0
12453,golden years,2016,tt4362646,0,0
12454,hot property,2016,tt3515318,0,0
12455,our kind of traitor,2016,tt1995390,0,0
12456,bobby sands 66 days,2016,tt5931144,0,0
12457,"i, daniel blake",2016,tt5168192,0,0
12458,kill command,2016,tt2667380,0,0
12459,american honey,2016,tt3721936,0,0
12460,prevenge,2016,tt5154288,0,0
12461,loving,2016,tt4669986,0,1
12462,100 streets,2016,tt2990126,0,0
12464,india in a day,2016,tt5641282,0,0
12465,tommy's honour,2016,tt3467914,0,0
12466,the white king,2016,tt4211312,0,0
12467,away,2016,tt3430548,0,0
12468,kids in love,2016,tt3215826,0,0
12469,whisky galore!,2016,tt4769214,0,0
12470,absolutely fabulous the movie,2016,tt2112096,0,0
12471,anthropoid,2016,tt4190530,0,0
12472,the darkest universe,2016,tt3533338,0,0
12473,a dark song,2016,tt4805316,0,0
12474,the lighthouse,2016,tt3520714,0,0
12475,the killing$ of tony blair,2016,tt3489996,0,0
12476,david brent life on the road,2016,tt3137630,0,0
12477,swallows and amazons,2016,tt1227183,0,0
12478,the chamber,2016,tt5167934,0,0
12479,brotherhood,2016,tt5193784,0,0
12481,the 9th life of louis drax,2016,tt3991412,0,0
12482,one more time with feeling,2016,tt5777628,0,0
12484,una,2016,tt2315582,0,0
12487,the journey,2016,tt4826674,0,0
12488,free fire,2016,tt4158096,0,0
12489,message from the king,2016,tt1712192,0,0
12490,the autopsy of jane doe,2016,tt3289956,0,0
12491,the girl with all the gifts,2016,tt4547056,0,0
12492,on the milky road,2016,tt2800340,0,0
12494,trespass against us,2016,tt3305308,0,0
12495,a united kingdom,2016,tt3387266,0,0
12496,lady macbeth,2016,tt4291600,0,0
12498,the levelling,2016,tt5158522,0,0
12499,the limehouse golem,2016,tt4733640,0,0
12501,lion,2016,tt3741834,0,4
12502,their finest,2016,tt1661275,0,0
12503,denial,2016,tt4645330,0,0
12504,city of tiny lights,2016,tt1966385,0,0
12505,the exception,2016,tt4721124,0,0
12507,paris can wait,2016,tt4429194,0,0
12508,the beatles eight days a week,2016,tt2531318,0,0
12509,don't knock twice,2016,tt3622110,0,0
12510,chubby funny,2016,tt5197742,0,0
12511,mindhorn,2016,tt4799064,0,0
12512,billy lynn's long halftime walk,2016,tt2513074,0,0
12513,the ghoul,2016,tt3613314,0,0
12514,hypernormalisation,2016,tt6156350,0,0
12515,kaleidoscope,2016,tt5634088,0,0
12516,oasis supersonic,2016,tt5213534,0,0
12517,the comedian's guide to survival,2016,tt4871018,0,0
12518,ethel & ernest,2016,tt1725969,0,0
12519,starfish,2016,tt4528454,0,0
12520,this beautiful fantastic,2016,tt4560008,0,0
12521,a street cat named bob,2016,tt3606888,0,0
12522,allied,2016,tt3640424,0,0
12523,fantastic beasts and where to find them,2016,tt3183660,0,0
12524,"stockholm, my love",2016,tt6107412,0,0
12525,compulsion,2016,tt4992060,0,0
12526,the receptionist,2016,tt4486838,0,0
12527,i am bolt,2016,tt4647900,0,0
12528,silence,2016,tt0490215,0,0
12529,resident evil the final chapter,2016,tt2592614,0,0
12530,resident evil,2016,tt2592614,0,0
12532,doctor strange,2016,tt1211837,0,0
12533,the lost city of z,2016,tt1212428,0,0
12534,star wars the last jedi,2017,tt7769872,0,0
12535,beauty and the beast,2017,tt2771200,0,0
12536,wonder woman,2017,tt0451279,0,0
12537,jumanji welcome to the jungle,2017,tt2283362,0,0
12538,guardians of the galaxy vol. 2,2017,tt3896198,0,0
12539,spider-man homecoming,2017,tt2250912,0,0
12540,it,2017,tt1396484,0,0
12541,thor ragnarok,2017,tt3501632,0,0
12542,despicable me 3,2017,tt3469046,0,0
12543,justice league,2017,tt0974015,0,0
12545,arsenal,2017,tt5580536,0,0
12548,the bye bye man,2017,tt4030600,0,0
12549,sleepless,2017,tt2072233,0,0
12553,xxx return of xander cage,2017,tt1293847,0,0
12557,a dog's purpose,2017,tt1753383,0,0
12559,lost in florence,2017,tt3809276,0,0
12561,iboy,2017,tt3171832,0,0
12562,rings,2017,tt0498381,0,0
12563,the space between us,2017,tt3922818,0,0
12567,the lego batman movie,2017,tt4116284,0,0
12568,fifty shades darker,2017,tt4465564,0,0
12569,john wick chapter 2,2017,tt4425200,0,0
12570,the great wall,2017,tt7535780,0,0
12572,fist fight,2017,tt3401882,0,0
12574,xx,2017,tt3322892,0,0
12576,get out,2017,tt5052448,1,4
12580,i don't feel at home in this world anymore,2017,tt5710514,0,0
12581,logan,2017,tt3315342,0,1
12582,the shack,2017,tt2872518,0,0
12583,before i fall,2017,tt1691916,0,0
12584,table 19,2017,tt1412528,0,0
12585,the last word,2017,tt5023260,0,0
12588,kong skull island,2017,tt3731562,0,0
12589,burning sands,2017,tt5826432,0,0
12591,song to song,2017,tt2062700,0,0
12592,atomica,2017,tt2449638,0,0
12593,all nighter,2017,tt4662420,0,0
12595,power rangers,2017,tt3717490,0,0
12596,life,2017,tt5442430,0,0
12597,chips,2017,tt0493405,0,0
12598,wilson,2017,tt1781058,0,0
12600,ghost in the shell,2017,tt1219827,0,0
12601,the boss baby,2017,tt3874544,0,0
12602,the zookeeper's wife,2017,tt1730768,0,0
12604,the discovery,2017,tt5155780,0,0
12606,the case for christ,2017,tt6113488,0,0
12607,smurfs the lost village,2017,tt2398241,0,0
12608,going in style,2017,tt2568862,0,0
12610,gifted,2017,tt4481414,0,0
12611,aftermath,2017,tt4581576,0,0
12612,the fate of the furious,2017,tt4630562,0,0
12613,spark,2017,tt6538416,0,0
12616,the outcasts,2017,tt2597760,0,0
12618,unforgettable,2017,tt3462710,0,0
12619,the promise,2017,tt7232438,0,0
12620,the circle,2017,tt4287320,0,0
12621,how to be a latin lover,2017,tt4795124,0,0
12623,the lovers,2017,tt5770620,0,0
12625,king arthur legend of the sword,2017,tt1972591,0,0
12626,snatched,2017,tt2334871,0,0
12628,the wall,2017,tt4218696,0,0
12630,alien covenant,2017,tt2316204,0,0
12631,diary of a wimpy kid the long haul,2017,tt6003368,0,0
12632,"everything, everything",2017,tt5001718,0,0
12634,baywatch,2017,tt1469304,0,0
12635,pirates of the caribbean dead men tell no tales,2017,tt1790809,0,0
12636,buena vista social club adios,2017,tt4653272,0,0
12637,war machine,2017,tt4758646,0,0
12638,captain underpants the first epic movie,2017,tt2091256,0,0
12639,dean,2017,tt6697760,0,0
12640,the mummy,2017,tt2345759,0,0
12641,it comes at night,2017,tt4695012,0,0
12642,my cousin rachel,2017,tt4411596,0,0
12643,megan leavey,2017,tt4899370,0,0
12644,beatriz at dinner,2017,tt5929750,0,0
12645,cars 3,2017,tt3606752,0,0
12646,rough night,2017,tt4799050,0,0
12647,all eyez on me,2017,tt1666185,0,0
12648,47 meters down,2017,tt2932536,0,0
12649,the book of henry,2017,tt4572792,0,0
12650,transformers the last knight,2017,tt3371366,0,0
12651,the beguiled,2017,tt5592248,0,0
12652,the big sick,2017,tt5462602,0,1
12654,baby driver,2017,tt3890160,0,0
12655,okja,2017,tt3967856,0,0
12656,the house,2017,tt4481514,0,0
12657,the little hours,2017,tt5666304,0,0
12658,inconceivable,2017,tt3481634,0,0
12660,a ghost story,2017,tt6265828,0,0
12661,war for the planet of the apes,2017,tt3450958,0,0
12662,wish upon,2017,tt5322012,0,0
12663,dunkirk,2017,tt5013056,0,2
12664,valerian and the city of a thousand planets,2017,tt2239822,0,0
12665,girls trip,2017,tt3564472,0,0
12666,first kill,2017,tt5884234,0,0
12667,atomic blonde,2017,tt2406566,0,0
12668,the emoji movie,2017,tt4877122,0,0
12669,an inconvenient sequel truth to power,2017,tt6322922,0,0
12670,detroit,2017,tt5390504,0,0
12671,brigsby bear,2017,tt5805752,0,0
12672,menashe,2017,tt6333086,0,0
12673,the dark tower,2017,tt1648190,0,0
12674,kidnap,2017,tt1458169,0,0
12675,step,2017,tt5758404,0,0
12676,wind river,2017,tt5362988,0,0
12677,armed response,2017,tt4557208,0,0
12678,annabelle creation,2017,tt5140878,0,0
12679,the glass castle,2017,tt2378507,0,0
12680,the nut job 2 nutty by nature,2017,tt3486626,0,0
12681,good time,2017,tt4846232,0,0
12682,ingrid goes west,2017,tt5962210,0,0
12683,the only living boy in new york,2017,tt0460890,0,0
12684,the hitman's bodyguard,2017,tt1959563,0,0
12685,logan lucky,2017,tt5439796,0,0
12686,patti cake$,2017,tt6288250,0,0
12687,all saints,2017,tt4663548,0,0
12688,beach rats,2017,tt6303866,0,0
12689,tulip fever,2017,tt0491203,0,0
12690,unlocked,2017,tt1734493,0,0
12691,home again,2017,tt5719700,0,0
12692,9/11,2017,tt4917224,0,0
12693,the good catholic,2017,tt4721404,0,0
12694,gun shy,2017,tt3910736,0,0
12695,american assassin,2017,tt1961175,0,0
12696,mother!,2017,tt5109784,0,0
12697,brad's status,2017,tt5884230,0,0
12698,kingsman the golden circle,2017,tt4649466,0,0
12699,the lego ninjago movie,2017,tt3014284,0,0
12700,stronger,2017,tt3881784,0,0
12701,battle of the sexes,2017,tt4622512,0,0
12702,woodshock,2017,tt4677924,0,0
12703,victoria & abdul,2017,tt5816682,0,0
12705,american made,2017,tt3532216,0,0
12706,flatliners,2017,tt2039338,0,0
12707,mark felt the man who brought down the white house,2017,tt5175450,0,0
12708,blade runner 2049,2017,tt1856101,0,0
12709,the mountain between us,2017,tt2226597,0,0
12710,my little pony the movie,2017,tt4131800,0,0
12711,the florida project,2017,tt5649144,0,1
12712,brawl in cell block 99,2017,tt5657856,0,0
12713,happy death day,2017,tt5308322,0,0
12714,marshall,2017,tt5301662,0,0
12715,breathe,2017,tt5716464,0,0
12716,goodbye christopher robin,2017,tt1653665,0,0
12718,blood money,2017,tt3758852,0,0
12719,geostorm,2017,tt1981128,0,0
12720,only the brave,2017,tt3829920,0,0
12721,boo 2! a madea halloween,2017,tt6217804,0,0
12722,same kind of different as me,2017,tt1230168,0,0
12723,leatherface,2017,tt2620590,0,0
12724,wonderstruck,2017,tt5208216,0,0
12725,the killing of a sacred deer,2017,tt5715874,0,0
12726,thank you for your service,2017,tt2776878,0,0
12727,suburbicon,2017,tt0491175,0,0
12728,jigsaw,2017,tt3348730,0,0
12729,novitiate,2017,tt4513316,0,0
12731,amityville the awakening,2017,tt1935897,0,0
12732,a bad moms christmas,2017,tt6359956,0,0
12733,last flag flying,2017,tt6018306,0,0
12734,lady bird,2017,tt4925292,0,5
12735,murder on the orient express,2017,tt3402236,0,0
12736,daddy's home 2,2017,tt5657846,0,0
12738,"three billboards outside ebbing, missouri",2017,tt5027774,2,5
12739,mayhem,2017,tt4348012,0,0
12740,the star,2017,tt4587656,0,0
12741,wonder,2017,tt2543472,0,0
12742,cook off!,2017,tt7981318,0,0
12745,coco,2017,tt2380307,0,0
12746,darkest hour,2017,tt4555426,1,2
12747,the man who invented christmas,2017,tt6225520,0,0
12748,call me by your name,2017,tt5726616,1,3
12749,the disaster artist,2017,tt3521126,0,1
12750,the shape of water,2017,tt5580390,2,6
12751,wonder wheel,2017,tt5825380,0,0
12752,"i, tonya",2017,tt5580036,1,2
12753,just getting started,2017,tt5721088,0,0
12754,ferdinand,2017,tt3411444,0,0
12755,beyond skyline,2017,tt1724970,0,0
12756,the greatest showman,2017,tt1485796,0,0
12757,pitch perfect 3,2017,tt4765284,0,0
12758,downsizing,2017,tt1389072,0,0
12759,father figures,2017,tt1966359,0,0
12760,the post,2017,tt6294822,0,2
12761,bright,2017,tt5519340,0,0
12762,crooked house,2017,tt1869347,0,0
12763,hostiles,2017,tt5478478,0,0
12764,all the money in the world,2017,tt5294550,0,1
12765,molly's game,2017,tt4209788,0,1
12766,phantom thread,2017,tt5776858,0,4
12767,sleep has her house,2017,tt6381052,0,0
12768,the sense of an ending,2017,tt4827986,0,0
12769,the hippopotamus,2017,tt3758708,0,0
12770,t2 trainspotting,2017,tt2763304,0,0
12772,trainspotting,2017,tt2763304,0,0
12773,god's own country,2017,tt5635086,0,0
12774,daphne,2017,tt5467554,0,0
12775,mansfield 66/67,2017,tt6027344,0,0
