,imdbID,title,year,n_votes,imdb_rating,box_office,cast,genre,running_time,inflation_factor,box_office_adjusted,metscore,rotten_tomatoes,other_wins,other_noms
1078,tt0396752,nanny mcphee,2005,63094,6.5,122.4,3.0,2.0,97.0,0.5120327700972862,62.67281105990784,5.9,7.3,3.0,4.0
1079,tt0113855,mortal kombat,1995,95528,5.8,122.1,6.0,3.0,101.0,0.6561679790026247,80.11811023622046,5.8,4.7,1.0,3.0
1080,tt0091187,heartbreak ridge,1986,37147,6.9,121.7,2.0,2.0,130.0,0.9124087591240876,111.04014598540148,5.3,7.9,3.0,0.0
1081,tt2268016,magic mike xxl,2015,49468,5.6,122.5,11.0,2.0,115.0,0.42191066463587,51.68405641789408,6.0,6.6,2.0,5.0
1082,tt0084516,poltergeist,1982,131862,7.3,121.7,3.0,2.0,114.0,1.0362694300518136,126.11398963730572,7.9,8.5,4.0,4.0
1083,tt0829482,superbad,2007,493081,7.6,169.9,8.0,1.0,113.0,0.482392667631452,81.9585142305837,7.6,8.8,11.0,24.0
1084,tt0120201,starship troopers,1997,255280,7.2,121.2,7.0,3.0,129.0,0.6230529595015576,75.51401869158879,5.1,6.3,2.0,15.0
1085,tt7401588,instant family,2018,57926,7.3,120.6,7.0,2.0,118.0,0.3982366082984544,48.0273349607936,5.7,8.2,2.0,5.0
1086,tt0102492,my girl,1991,67503,6.9,121.0,5.0,2.0,102.0,0.7342143906020558,88.83994126284875,5.6,5.3,2.0,5.0
1087,tt0361748,inglourious basterds,2009,1165905,8.3,321.5,8.0,4.0,153.0,0.4661200632058805,149.85760032069058,6.9,8.9,132.0,171.0
1088,tt0138524,intolerable cruelty,2003,86570,6.2,120.2,7.0,3.0,100.0,0.5434782608695652,65.32608695652173,7.1,7.5,0.0,3.0
1089,tt0109254,beverly hills cop iii,1994,72199,5.6,119.5,4.0,3.0,104.0,0.6747638326585695,80.63427800269906,1.6,1.0,0.0,3.0
1090,tt1389137,we bought a zoo,2011,128697,7.1,120.1,8.0,2.0,124.0,0.4445649709476792,53.39225301081626,5.8,6.5,1.0,8.0
1091,tt0100507,rocky v,1990,119931,5.3,119.9,6.0,1.0,104.0,0.7651109410864576,91.7368018362663,5.5,2.9,0.0,9.0
1092,tt0397313,eight below,2006,57326,7.3,120.5,4.0,2.0,120.0,0.4960317460317461,59.7718253968254,6.4,7.2,2.0,2.0
1093,tt0287717,spy kids 2: island of lost dreams,2002,56603,5.1,119.7,10.0,4.0,100.0,0.555864369093941,66.53696498054474,6.6,7.5,3.0,3.0
1094,tt0093058,full metal jacket,1987,628975,8.3,120.0,8.0,2.0,116.0,0.8802816901408451,105.6338028169014,7.6,9.1,8.0,12.0
1095,tt0366627,the jacket,2005,104724,7.1,21.1,7.0,6.0,103.0,0.5120327700972862,10.80389144905274,4.4,4.4,1.0,2.0
1096,tt4052882,the shallows,2016,111202,6.3,119.1,1.0,3.0,86.0,0.4166545142433346,49.62355264638115,5.9,7.9,1.0,15.0
1097,tt0215129,road trip,2000,151054,6.4,119.8,8.0,2.0,94.0,0.5807200929152149,69.57026713124274,5.5,5.8,4.0,9.0
1098,tt0071230,blazing saddles,1974,118529,7.7,119.6,8.0,1.0,93.0,2.028397565922921,242.59634888438129,7.3,9.1,3.0,2.0
1099,tt0110475,the mask,1994,322412,6.9,351.6,6.0,4.0,101.0,0.6747638326585695,237.24696356275302,5.6,7.7,6.0,20.0
1100,tt0472062,charlie wilson's war,2007,102881,7.0,119.0,4.0,4.0,100.0,0.482392667631452,57.404727448142786,6.9,8.2,5.0,22.0
1101,tt0758774,body of lies,2008,203359,7.1,118.6,6.0,3.0,128.0,0.4644617120987632,55.08515905491331,5.7,5.5,0.0,2.0
1102,tt0250797,unfaithful,2002,75038,6.7,119.0,3.0,3.0,124.0,0.555864369093941,66.14785992217898,6.3,5.0,3.0,15.0
1103,tt0082846,on golden pond,1981,25823,7.6,119.3,6.0,1.0,109.0,1.1001100110011002,131.24312431243123,6.8,9.3,11.0,23.0
1104,tt0101921,fried green tomatoes,1991,62815,7.7,119.4,5.0,2.0,136.0,0.7342143906020558,87.66519823788548,6.4,7.4,6.0,12.0
1105,tt0944835,salt,2010,281208,6.4,293.5,6.0,3.0,104.0,0.4585977913930367,134.59845177385628,6.5,6.2,4.0,15.0
1106,tt0074899,midway,1976,16446,6.8,121.9,14.0,3.0,138.0,1.7574692442882252,214.23550087873463,4.8,4.7,0.0,0.0
1107,tt0139462,message in a bottle,1999,33856,6.2,118.0,6.0,2.0,131.0,0.6002400960384154,70.82833133253304,3.9,3.2,0.0,6.0
1108,tt0120844,star trek: insurrection,1998,66571,6.4,117.8,10.0,3.0,103.0,0.6134969325153374,72.26993865030673,6.4,5.4,3.0,8.0
1109,tt0183790,a knight's tale,2001,160912,6.9,117.5,5.0,4.0,132.0,0.564652738565782,66.34669678147938,5.6,5.8,4.0,10.0
1110,tt4501244,why him?,2016,93269,6.2,118.1,7.0,1.0,111.0,0.4166545142433346,49.20689813213782,3.9,3.9,1.0,0.0
1111,tt1156398,zombieland,2009,485390,7.6,120.5,9.0,3.0,99.0,0.4661200632058805,56.167467616308606,7.3,9.0,10.0,28.0
1112,tt0109446,the client,1994,55791,6.7,117.6,6.0,4.0,121.0,0.6747638326585695,79.35222672064778,6.5,7.8,3.0,3.0
1113,tt0181316,blue streak,1999,70470,6.3,117.7,6.0,3.0,93.0,0.6002400960384154,70.6482593037215,4.6,3.6,0.0,0.0
1114,tt0111280,star trek generations,1994,71899,6.6,118.0,1.0,4.0,118.0,0.6747638326585695,79.6221322537112,5.5,4.7,2.0,4.0
1115,tt0486822,disturbia,2007,210537,6.8,117.8,4.0,4.0,105.0,0.482392667631452,56.82585624698505,6.2,6.9,4.0,6.0
1116,tt0106375,beethoven's 2nd,1993,23991,4.9,118.24,4.0,3.0,89.0,0.6920415224913494,81.82698961937716,,2.3,0.0,4.0
1117,tt0133952,the siege,1998,65715,6.4,116.7,6.0,2.0,116.0,0.6134969325153374,71.59509202453987,5.3,4.4,2.0,4.0
1118,tt0121164,corpse bride,2005,228755,7.3,117.2,2.0,4.0,77.0,0.5120327700972862,60.01024065540194,8.3,8.4,8.0,28.0
1119,tt0106701,dennis the menace,1993,52241,5.6,117.2,6.0,1.0,96.0,0.6920415224913494,81.10726643598616,,2.7,3.0,3.0
1120,tt0308644,finding neverland,2004,192788,7.7,116.8,5.0,4.0,101.0,0.5293806246691372,61.83165696135522,6.7,8.3,19.0,80.0
1121,tt1611224,abraham lincoln: vampire hunter,2012,144868,5.9,116.4,6.0,3.0,105.0,0.4355514516929884,50.69818897706386,4.2,3.4,0.0,1.0
1122,tt0112641,casino,1995,425566,8.2,116.1,6.0,3.0,178.0,0.6561679790026247,76.18110236220473,7.3,8.0,4.0,10.0
1123,tt0108162,sliver,1993,27129,5.0,123.9,4.0,2.0,107.0,0.6920415224913494,85.7439446366782,3.8,1.1,4.0,9.0
1124,tt0332280,the notebook,2004,487490,7.8,115.6,7.0,2.0,124.0,0.5293806246691372,61.19640021175226,5.3,5.3,12.0,10.0
1125,tt0066995,diamonds are forever,1971,88725,6.6,116.0,6.0,4.0,120.0,2.469135802469136,286.41975308641975,5.9,6.5,2.0,3.0
1126,tt0296572,the chronicles of riddick,2004,206989,6.7,98.3,8.0,4.0,119.0,0.5293806246691372,52.038115404976175,3.8,2.9,0.0,5.0
1127,tt0116136,dragonheart,1996,87539,6.5,115.3,6.0,3.0,103.0,0.6373486297004461,73.48629700446143,,5.0,3.0,7.0
1128,tt0075922,the house by the lake,1976,771,6.2,115.0,5.0,4.0,105.0,1.7574692442882252,202.10896309314592,,,3.0,0.0
1129,tt0410297,the lake house,2006,132518,6.8,115.0,5.0,3.0,105.0,0.4960317460317461,57.0436507936508,5.2,3.6,2.0,2.0
1130,tt0281373,snow dogs,2002,24011,5.1,115.0,5.0,2.0,99.0,0.555864369093941,63.924402445803224,2.9,2.5,1.0,0.0
1131,tt0080455,the blues brothers,1980,171057,7.9,115.2,8.0,5.0,133.0,1.2135922330097086,139.80582524271844,6.0,8.4,1.0,0.0
1132,tt0113161,get shorty,1995,72423,6.9,115.0,4.0,3.0,105.0,0.6561679790026247,75.45931758530185,8.2,8.7,5.0,16.0
1133,tt0329101,freddy vs. jason,2003,105632,5.7,114.9,6.0,3.0,98.0,0.5434782608695652,62.44565217391305,3.7,4.1,2.0,11.0
1134,tt0901476,bride wars,2009,96129,5.5,114.7,4.0,2.0,89.0,0.4661200632058805,53.4639712497145,2.4,1.1,1.0,8.0
1135,tt1981677,pitch perfect,2012,261840,7.2,565.0,21.0,3.0,320.0,0.4355514516929884,246.08657020653843,6.6,8.0,7.0,20.0
1136,tt0091326,the karate kid part ii,1986,67502,6.0,115.1,2.0,3.0,113.0,0.9124087591240876,105.01824817518248,5.5,4.2,4.0,2.0
1137,tt0089822,police academy 2: their first assignment,1985,48116,5.8,115.0,11.0,1.0,87.0,0.9293680297397772,106.87732342007436,3.9,2.9,1.0,0.0
1138,tt1007029,the iron lady,2011,98063,6.4,115.0,5.0,2.0,104.0,0.4445649709476792,51.12497165898311,5.4,5.2,23.0,47.0
1139,tt0166485,anna and the king,1999,34548,6.7,114.0,3.0,3.0,142.0,0.6002400960384154,68.42737094837936,5.6,5.1,0.0,12.0
1140,tt0113492,judge dredd,1995,105287,5.6,113.5,7.0,3.0,96.0,0.6561679790026247,74.4750656167979,,1.7,2.0,5.0
1141,tt0102266,the last boy scout,1991,88129,7.0,114.0,6.0,3.0,105.0,0.7342143906020558,83.70044052863436,5.2,4.6,0.0,2.0
1142,tt0200550,coyote ugly,2000,102307,5.7,113.9,7.0,4.0,101.0,0.5807200929152149,66.14401858304298,2.7,2.3,4.0,8.0
1143,tt1711525,office christmas party,2016,61851,5.8,114.5,11.0,1.0,105.0,0.4166545142433346,47.70694188086182,4.2,4.0,1.0,1.0
1144,tt0462590,step up,2006,105439,6.5,114.2,6.0,3.0,103.0,0.4960317460317461,56.6468253968254,4.8,2.0,1.0,3.0
1145,tt1132626,saw v,2008,109185,5.8,113.9,8.0,3.0,92.0,0.4644617120987632,52.902189008049135,2.0,1.3,1.0,1.0
1146,tt1648190,the dark tower,2017,116221,5.6,113.2,8.0,3.0,95.0,0.40796344647519583,46.181462140992174,3.4,1.6,0.0,4.0
1147,tt0824747,changeling,2008,226527,7.7,113.0,2.0,4.0,142.0,0.4644617120987632,52.48417346716025,6.3,6.2,14.0,50.0
1148,tt0117765,striptease,1996,40792,4.5,113.0,5.0,3.0,117.0,0.6373486297004461,72.02039515615041,,1.2,8.0,4.0
1149,tt0462499,rambo,2008,208795,7.0,113.2,8.0,2.0,91.0,0.4644617120987632,52.57706580957999,4.6,3.8,1.0,1.0
1150,tt0381707,white chicks,2004,122133,5.6,113.1,6.0,2.0,109.0,0.5293806246691372,59.8729486500794,4.1,1.5,3.0,13.0
1151,tt0114508,species,1995,70669,5.8,113.3,6.0,3.0,108.0,0.6561679790026247,74.34383202099737,4.9,4.3,3.0,6.0
1152,tt3195644,insidious: chapter 3,2015,85980,6.1,113.0,5.0,3.0,98.0,0.42191066463587,47.67590510385331,5.2,5.9,3.0,10.0
1153,tt2561572,get hard,2015,114011,6.0,111.8,5.0,2.0,100.0,0.42191066463587,47.169612306290276,3.4,2.8,0.0,2.0
1154,tt1292566,how to be single,2016,76059,6.1,112.3,4.0,3.0,110.0,0.4166545142433346,46.79030194952647,5.1,4.6,0.0,3.0
1155,tt0098084,pet sematary,1989,88234,6.6,112.4,3.0,2.0,101.0,0.8064516129032259,90.64516129032259,3.8,5.0,1.0,5.0
1156,tt2975578,the purge: anarchy,2014,129161,6.4,111.9,5.0,3.0,103.0,0.422411462557448,47.26784266017843,5.0,5.6,3.0,6.0
1157,tt0059113,doctor zhivago,1965,65802,8.0,111.7,9.0,3.0,193.0,3.1746031746031744,354.6031746031746,6.9,8.3,16.0,13.0
1158,tt0325710,the last samurai,2003,377585,7.7,456.8,8.0,2.0,154.0,0.5434782608695652,248.26086956521735,5.5,6.6,21.0,62.0
1159,tt0183523,mission to mars,2000,67669,5.7,111.0,6.0,3.0,114.0,0.5807200929152149,64.45993031358886,3.4,,0.0,2.0
1160,tt0377818,the dukes of hazzard,2005,73355,5.1,111.1,7.0,1.0,104.0,0.5120327700972862,56.88684075780849,3.3,1.4,5.0,14.0
1161,tt0113957,the net,1995,57373,5.9,110.6,3.0,4.0,115.0,0.6561679790026247,72.5721784776903,5.1,4.0,2.0,1.0
1162,tt0098273,sea of love,1989,35450,6.8,110.9,3.0,4.0,113.0,0.8064516129032259,89.43548387096777,6.6,7.9,0.0,3.0
1163,tt0093936,the secret of my success,1987,27543,6.5,111.0,4.0,2.0,111.0,0.8802816901408451,97.7112676056338,3.6,5.7,1.0,0.0
1164,tt0452681,the santa clause 3: the escape clause,2006,29909,4.7,110.8,10.0,3.0,92.0,0.4960317460317461,54.96031746031746,3.2,1.7,4.0,9.0
1165,tt0101902,for the boys,1991,4851,6.3,110.9,6.0,2.0,89.0,0.7342143906020558,81.424375917768,,4.3,1.0,2.0
1166,tt3079380,spy,2015,217992,7.0,235.7,7.0,4.0,120.0,0.42191066463587,99.44434365467457,7.5,9.5,6.0,27.0
1167,tt0391198,the grudge,2004,133786,5.9,187.2,5.0,3.0,92.0,0.5293806246691372,99.10005293806248,4.9,3.9,2.0,10.0
1168,tt0133240,treasure planet,2002,93780,7.2,109.6,8.0,4.0,95.0,0.555864369093941,60.92273485269593,6.0,6.9,1.0,13.0
1170,tt2304933,the 5th wave,2016,93136,5.2,109.9,9.0,4.0,112.0,0.4166545142433346,45.790331115342475,3.3,1.5,0.0,1.0
1171,tt1210166,moneyball,2011,335577,7.6,110.2,12.0,3.0,133.0,0.4445649709476792,48.991059798434236,8.7,9.4,30.0,76.0
1172,tt0482571,the prestige,2006,1096561,8.5,109.7,7.0,6.0,130.0,0.4960317460317461,54.41468253968255,6.6,7.6,6.0,38.0
1173,tt0096446,willow,1988,95104,7.3,110.0,5.0,4.0,126.0,0.8453085376162299,92.98393913778528,4.7,5.0,1.0,9.0
1174,tt0375063,sideways,2004,171355,7.5,109.7,4.0,3.0,127.0,0.5293806246691372,58.073054526204345,9.4,9.7,122.0,88.0
1175,tt1179933,10 cloverfield lane,2016,269363,7.2,110.2,3.0,5.0,104.0,0.4166545142433346,45.91532746961548,7.6,9.0,15.0,46.0
1176,tt0119174,the game,1997,321904,7.8,109.4,7.0,3.0,128.0,0.6230529595015576,68.1619937694704,6.1,7.3,0.0,1.0
1177,tt0274558,the hours,2002,118714,7.5,108.8,11.0,3.0,114.0,0.555864369093941,60.47804335742078,8.0,8.0,41.0,125.0
1178,tt0280030,peter pan 2: return to never land,2002,17088,5.8,109.0,4.0,3.0,72.0,0.555864369093941,60.58921623123957,4.9,4.5,0.0,4.0
1179,tt0352248,cinderella man,2005,168678,8.0,108.5,7.0,2.0,144.0,0.5120327700972862,55.55555555555554,6.9,8.0,16.0,42.0
1180,tt0112346,the american president,1995,49130,6.8,107.9,6.0,3.0,113.0,0.6561679790026247,70.8005249343832,6.7,9.1,1.0,9.0
1181,tt0110216,junior,1994,62125,4.6,108.4,5.0,3.0,109.0,0.6747638326585695,73.14439946018894,5.9,3.6,0.0,4.0
1182,tt2170439,horrible bosses 2,2014,147810,6.3,107.7,7.0,2.0,108.0,0.422411462557448,45.493714517437155,4.0,3.4,1.0,3.0
1183,tt1093908,confessions of a shopaholic,2009,71871,5.9,108.3,8.0,2.0,104.0,0.4661200632058805,50.480802845196855,3.8,2.5,1.0,3.0
1184,tt0120188,three kings,1999,154632,7.1,107.7,9.0,4.0,114.0,0.6002400960384154,64.64585834333735,8.2,9.4,8.0,19.0
1185,tt4438848,neighbors 2: sorority rising,2016,106540,5.7,108.0,6.0,1.0,93.0,0.4166545142433346,44.998687538280144,5.8,6.3,3.0,5.0
1186,tt0091777,police academy 3: back in training,1986,39737,5.4,107.6,10.0,1.0,83.0,0.9124087591240876,98.17518248175185,3.3,4.0,1.0,0.0
1187,tt0086425,terms of endearment,1983,50550,7.4,108.4,5.0,2.0,132.0,1.0040160642570282,108.83534136546186,7.9,8.4,27.0,18.0
1188,tt1535109,captain phillips,2013,395981,7.8,218.8,2.0,4.0,134.0,0.4292637697085728,93.92291281223574,8.3,9.3,16.0,145.0
1189,tt1638355,the man from u.n.c.l.e.,2015,247317,7.3,107.0,6.0,4.0,116.0,0.42191066463587,45.144441116038095,5.6,6.7,7.0,5.0
1190,tt0110638,nell,1994,26101,6.5,106.7,4.0,1.0,108.0,0.6747638326585695,71.99730094466938,,5.5,5.0,6.0
1191,tt0109040,ace ventura: pet detective,1994,261300,6.9,107.2,5.0,1.0,86.0,0.6747638326585695,72.33468286099865,3.7,4.7,5.0,5.0
1192,tt0113189,goldeneye,1995,226787,7.2,355.0,5.0,4.0,130.0,0.6561679790026247,232.93963254593174,6.5,7.8,2.0,6.0
1193,tt0317740,the italian job,2003,327750,7.0,176.1,8.0,4.0,110.0,0.5434782608695652,95.70652173913042,6.8,7.3,8.0,7.0
1194,tt1213641,first man,2018,140778,7.3,105.7,8.0,2.0,141.0,0.3982366082984544,42.09360949714664,8.4,8.7,25.0,171.0
1195,tt1075417,race to witch mountain,2009,52386,5.7,106.4,7.0,4.0,98.0,0.4661200632058805,49.595174725105686,5.2,4.2,0.0,1.0
1196,tt0190138,the whole nine yards,2000,104557,6.7,106.4,7.0,2.0,98.0,0.5807200929152149,61.788617886178855,4.7,4.5,0.0,5.0
1197,tt0138946,the yards,2000,18866,6.4,106.4,7.0,4.0,98.0,0.5807200929152149,61.788617886178855,5.8,6.4,3.0,2.0
1198,tt0866439,made of honor,2008,64283,5.9,106.0,6.0,2.0,101.0,0.4644617120987632,49.2329414824689,3.7,1.5,1.0,1.0
1199,tt1055292,life as we know it,2010,115505,6.5,105.7,3.0,3.0,115.0,0.4585977913930367,48.47378655024398,3.9,2.9,0.0,2.0
1200,tt0257360,about schmidt,2002,118041,7.1,105.8,4.0,2.0,124.0,0.555864369093941,58.81045025013896,8.5,8.5,25.0,69.0
1201,tt0094226,the untouchables,1987,262047,7.9,106.2,5.0,3.0,119.0,0.8802816901408451,93.48591549295776,7.9,8.2,10.0,16.0
1202,tt0096244,tequila sunrise,1988,27074,6.1,105.93,4.0,4.0,115.0,0.8453085376162299,89.54353338968723,6.2,4.0,2.0,2.0
1203,tt0079417,kramer vs. kramer,1979,121293,7.8,106.3,3.0,2.0,104.0,1.3774104683195594,146.41873278236915,7.7,8.9,33.0,23.0
1204,tt1790886,the campaign,2012,120270,6.1,104.9,8.0,2.0,85.0,0.4355514516929884,45.68934728259449,5.0,6.6,2.0,4.0
1205,tt1321870,gangster squad,2013,198727,6.7,105.2,9.0,4.0,113.0,0.4292637697085728,45.158548573341854,4.0,3.2,0.0,5.0
1206,tt0164334,along came a spider,2001,70378,6.4,105.2,5.0,3.0,103.0,0.564652738565782,59.40146809712027,4.2,3.1,1.0,1.0
1207,tt0105435,sneakers,1992,49772,7.1,105.2,7.0,3.0,126.0,0.7127583749109052,74.98218104062722,6.5,7.8,0.0,2.0
1208,tt0800039,forgetting sarah marshall,2008,251898,7.1,105.2,4.0,3.0,111.0,0.4644617120987632,48.86137211278989,6.7,8.3,4.0,19.0
1209,tt1860213,dirty grandpa,2016,104859,5.9,105.2,6.0,1.0,102.0,0.4166545142433346,43.8320548983988,2.1,1.1,2.0,11.0
1210,tt0061722,the graduate,1967,242664,8.0,104.9,3.0,3.0,105.0,2.9940119760479047,314.07185628742525,8.3,8.8,20.0,16.0
1211,tt0299172,home on the range,2004,18452,5.3,103.9,6.0,3.0,76.0,0.5293806246691372,55.00264690312336,5.0,5.3,0.0,5.0
1212,tt0120832,snake eyes,1998,72546,6.0,103.9,6.0,3.0,98.0,0.6134969325153374,63.74233128834357,5.2,4.0,1.0,3.0
1213,tt0114781,under siege 2: dark territory,1995,41828,5.5,104.0,5.0,2.0,100.0,0.6561679790026247,68.24146981627297,5.2,3.7,0.0,0.0
1214,tt0371724,the hitchhiker's guide to the galaxy,2005,180027,6.7,104.5,7.0,3.0,108.0,0.5120327700972862,53.50742447516641,6.3,6.0,1.0,10.0
1215,tt0139654,training day,2001,363377,7.7,104.5,6.0,3.0,122.0,0.564652738565782,59.00621118012422,6.9,7.2,17.0,23.0
1216,tt0077523,every which way but loose,1978,21741,6.4,104.3,5.0,2.0,114.0,1.5337423312883436,159.96932515337426,4.1,3.7,1.0,4.0
1217,tt0387564,saw,2004,359174,7.6,103.9,7.0,3.0,103.0,0.5293806246691372,55.00264690312336,4.6,4.9,8.0,10.0
1218,tt0425123,just like heaven,2005,94578,6.7,102.8,2.0,4.0,95.0,0.5120327700972862,52.636968766001026,4.7,5.5,1.0,1.0
1219,tt0115798,the cable guy,1996,144118,6.1,102.8,3.0,3.0,96.0,0.6373486297004461,65.51943913320586,5.6,5.3,3.0,2.0
1220,tt0251160,john q,2002,117408,7.1,102.6,6.0,4.0,116.0,0.555864369093941,57.031684269038344,3.0,2.3,2.0,8.0
1221,tt0117381,primal fear,1996,169558,7.7,102.6,6.0,4.0,130.0,0.6373486297004461,65.39196940726578,4.7,7.5,10.0,11.0
1222,tt2562232,birdman or (the unexpected virtue of ignorance),2014,535348,7.7,103.2,7.0,2.0,119.0,0.422411462557448,43.59286293592864,8.7,9.1,191.0,280.0
1224,tt0160862,she's all that,1999,80040,5.9,103.2,11.0,2.0,97.0,0.6002400960384154,61.944777911164465,5.1,4.0,8.0,5.0
1225,tt0080319,9 to 5,1980,25461,6.8,103.3,6.0,1.0,110.0,1.2135922330097086,125.3640776699029,5.8,8.2,3.0,6.0
1226,tt0058331,mary poppins,1964,147008,7.8,103.1,11.0,4.0,139.0,3.2258064516129035,332.5806451612903,8.8,10.0,15.0,17.0
1227,tt2334873,blue jasmine,2013,182674,7.3,102.9,8.0,2.0,98.0,0.4292637697085728,44.17124190301215,7.8,9.1,55.0,77.0
1228,tt0859163,the mummy: tomb of the dragon emperor,2008,143848,5.2,401.1,10.0,3.0,112.0,0.4644617120987632,186.29559272281392,3.1,1.3,2.0,6.0
1229,tt0349710,ladder 49,2004,53320,6.5,102.3,5.0,4.0,114.0,0.5293806246691372,54.155637903652725,4.7,4.1,1.0,6.0
1230,tt0120873,u.s. marshals,1998,90346,6.5,102.4,6.0,4.0,131.0,0.6134969325153374,62.82208588957056,4.7,2.6,0.0,1.0
1231,tt0821640,ghosts of girlfriends past,2009,78865,5.8,102.2,8.0,3.0,95.0,0.4661200632058805,47.63747045964099,3.4,2.7,1.0,0.0
1233,tt0096463,working girl,1988,48537,6.8,102.0,3.0,3.0,113.0,0.8453085376162299,86.22147083685545,7.3,8.3,8.0,17.0
1234,tt0111438,timecop,1994,52799,5.9,101.6,3.0,3.0,98.0,0.6747638326585695,68.55600539811066,4.8,4.5,1.0,4.0
1235,tt0910936,pineapple express,2008,300606,7.0,102.4,5.0,3.0,112.0,0.4644617120987632,47.56087931891336,6.4,,2.0,14.0
1236,tt0305711,just married,2003,65074,5.5,101.5,4.0,2.0,95.0,0.5434782608695652,55.16304347826087,2.8,,0.0,9.0
1237,tt0064115,butch cassidy and the sundance kid,1969,191840,8.0,102.3,6.0,4.0,110.0,2.7247956403269757,278.74659400544954,6.6,9.0,17.0,14.0
1239,tt2446980,joy,2015,120890,6.6,101.1,7.0,3.0,124.0,0.42191066463587,42.65516819468645,5.6,6.1,7.0,22.0
1240,tt0116996,mars attacks!,1996,200504,6.3,101.4,15.0,2.0,106.0,0.6373486297004461,64.62715105162525,5.2,5.3,3.0,19.0
1241,tt0137523,fight club,1999,1729708,8.8,101.2,5.0,5.0,139.0,0.6002400960384154,60.74429771908764,6.6,7.9,10.0,37.0
1242,tt0115956,courage under fire,1996,47794,6.6,100.9,8.0,4.0,116.0,0.6373486297004461,64.30847673677502,7.7,8.5,9.0,7.0
1243,tt0292506,the recruit,2003,125555,6.6,101.2,4.0,3.0,115.0,0.5434782608695652,55.0,5.6,4.3,0.0,2.0
1244,tt0452694,the time traveler's wife,2009,134876,7.1,101.3,3.0,4.0,108.0,0.4661200632058805,47.2179624027557,4.7,3.9,1.0,5.0
1245,tt0081562,stir crazy,1980,23168,6.8,101.0,2.0,2.0,111.0,1.2135922330097086,122.57281553398056,5.6,6.7,0.0,1.0
1246,tt2431286,philomena,2013,90174,7.6,100.1,2.0,3.0,98.0,0.4292637697085728,42.96930334782814,7.7,9.0,33.0,80.0
1247,tt0343737,the good shepherd,2006,95487,6.7,100.3,8.0,3.0,167.0,0.4960317460317461,49.75198412698413,6.1,5.5,2.0,11.0
1248,tt0386117,where the wild things are,2009,97550,6.7,100.1,8.0,3.0,101.0,0.4661200632058805,46.65861832690864,7.1,7.3,7.0,53.0
1249,tt0146838,any given sunday,1999,107888,6.9,100.2,11.0,2.0,157.0,0.6002400960384154,60.14405762304923,5.2,5.2,3.0,9.0
1250,tt0184894,shanghai noon,2000,114088,6.5,100.5,3.0,3.0,110.0,0.5807200929152149,58.362369337979096,7.7,7.9,1.0,7.0
1251,tt1355683,black mass,2015,158792,6.9,99.8,9.0,3.0,122.0,0.42191066463587,42.10668433065983,6.8,7.3,6.0,24.0
1252,tt2262227,the book of life,2014,61055,7.3,99.8,9.0,5.0,95.0,0.422411462557448,42.156663963233306,6.7,8.2,3.0,28.0
1253,tt0410377,nim's island,2008,31973,6.0,100.1,3.0,2.0,96.0,0.4644617120987632,46.492617381086184,5.5,5.1,1.0,3.0
1254,tt2406566,atomic blonde,2017,159185,6.7,100.1,2.0,4.0,115.0,0.40796344647519583,40.8371409921671,6.3,7.8,10.0,17.0
1255,tt0082136,the cannonball run,1981,31223,6.3,100.0,12.0,2.0,95.0,1.1001100110011002,110.01100110011002,2.8,3.0,1.0,2.0
1256,tt0065377,airport,1970,16322,6.6,100.5,7.0,4.0,137.0,2.5773195876288657,259.02061855670104,4.2,7.3,4.0,19.0
1257,tt0449059,little miss sunshine,2006,416296,7.8,100.5,6.0,2.0,101.0,0.4960317460317461,49.85119047619048,8.0,9.1,70.0,110.0
1258,tt0079367,the jerk,1979,50219,7.2,100.0,4.0,1.0,95.0,1.3774104683195594,137.74104683195594,6.1,8.1,0.0,1.0
1259,tt0079501,mad max,1979,180789,6.9,100.0,7.0,5.0,93.0,1.3774104683195594,137.74104683195594,7.3,9.0,4.0,7.0
1260,tt0088323,the neverending story,1984,123608,7.4,100.0,7.0,3.0,94.0,0.9624639076034648,96.24639076034649,4.6,8.0,5.0,7.0
1261,tt0110647,the neverending story iii,1994,10430,3.2,5.0,6.0,3.0,95.0,0.6747638326585695,3.373819163292848,,,0.0,1.0
1262,tt0131325,bowfinger,1999,63432,6.4,98.6,5.0,1.0,97.0,0.6002400960384154,59.18367346938776,7.1,8.1,0.0,6.0
1264,tt0111301,street fighter,1994,62509,3.9,99.42,7.0,3.0,102.0,0.6747638326585695,67.08502024291498,,1.1,0.0,2.0
1265,tt0457510,nacho libre,2006,77147,5.7,99.3,3.0,2.0,92.0,0.4960317460317461,49.25595238095239,5.2,4.0,1.0,11.0
1266,tt1327194,the lucky one,2012,96326,6.5,99.4,4.0,3.0,100.0,0.4355514516929884,43.293814298283046,3.9,2.1,5.0,7.0
1267,tt0486583,fred claus,2007,37842,5.6,97.8,8.0,3.0,116.0,0.482392667631452,47.17800289435601,4.2,2.0,0.0,0.0
1268,tt0384537,silent hill,2006,205735,6.5,97.6,8.0,2.0,125.0,0.4960317460317461,48.412698412698404,3.1,3.1,0.0,8.0
1269,tt1092026,paul,2011,223958,7.0,98.0,10.0,3.0,104.0,0.4445649709476792,43.56736715287256,5.7,7.1,2.0,9.0
1270,tt1411250,riddick,2013,147256,6.4,98.3,8.0,4.0,119.0,0.4292637697085728,42.19662856235271,4.9,5.7,0.0,2.0
