imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast,genre,running_time,other_wins,other_noms
tt0106834,even cowgirls get the blues,1993,6833.0,4.4,2.8,1.9,,,4,4,95 min,0,4.0
tt0080500,carny,1980,1744.0,6.4,6.8,,,,4,1,107 min,0,0
tt0086541,videodrome,1983,77211.0,7.3,6.0,8.0,,,4,3,87 min,3.0,7.0
tt0087197,electric dreams,1984,6554.0,6.5,,4.4,,,4,5,95 min,2.0,1.0
tt0090670,at close range,1986,13239.0,7.0,6.7,8.7,,,4,2,111 min,2.0,2.0
tt0097607,jacknife,1989,5230.0,6.3,,6.4,,,4,1,102 min,0,0
tt0058164,the guest,1963,569.0,7.2,,,,,3,1,105 min,1.0,1.0
tt0097100,communion,1989,5094.0,5.6,,2.0,,,4,5,107 min,0,1.0
tt0096913,best of the best,1989,11330.0,6.4,,,,,4,4,97 min,0,1.0
tt0099939,king of new york,1990,28539.0,7.0,6.6,7.1,,,4,2,103 min,1.0,2.0
tt0099277,class of 1999,1990,6153.0,5.9,3.3,6.7,,,4,3,99 min,0,1.0
tt0109578,death wish v: the face of death,1994,6536.0,4.9,2.5,,,,4,4,95 min,0,0
tt1216491,kill the messenger,2014,42432.0,6.9,6.0,7.7,,2.45,4,5,112 min,3.0,6.0
tt0061345,all the sins of sodom,1968,197.0,6.1,,,,,2,1,88 min,0,0
tt0091886,salvador,1986,17995.0,7.4,,8.8,,,4,4,122 min,3.0,7.0
tt0093509,matewan,1987,6576.0,7.9,7.3,9.4,,,4,2,135 min,2.0,7.0
tt0101531,cadence,1990,5044.0,6.5,,4.2,,,4,1,97 min,0,1.0
tt0369994,strangers with candy,2005,7620.0,6.0,5.7,5.2,,1.91,4,1,97 min,0,0
tt0052864,green mansions,1959,1720.0,5.6,,,,,4,3,104 min,0,0
tt0059116,the possessed,1965,337.0,7.2,,,,,4,3,95 min,0,0
tt0082220,cutter's way,1981,4472.0,6.9,7.0,9.1,,,4,4,109 min,2.0,2.0
tt0085208,baby it's you,1983,1612.0,6.3,,9.4,,1.9,4,3,105 min,1.0,0
tt0093512,maurice,1987,14616.0,7.7,7.5,9.0,,,4,2,140 min,3.0,1.0
tt0052735,the devil's disciple,1959,1938.0,7.2,,,,,4,4,83 min,0,0
tt0053352,third man on the mountain,1959,741.0,7.2,,,,,4,3,107 min,0,0
tt0087884,"paris, texas",1984,79102.0,8.1,7.8,9.7,,,4,1,145 min,16.0,10.0
tt0089015,desert hearts,1985,4581.0,7.0,,10.0,,,4,2,91 min,2.0,2.0
tt0092695,the brave little toaster,1987,22672.0,7.3,,7.7,,,4,5,90 min,1.0,3.0
tt0099173,brain dead,1990,3464.0,6.0,,1.7,,,4,4,85 min,0,0
tt0108339,ticks,1993,3498.0,5.4,,,,,4,2,85 min,0,0
tt3172532,the diary of a teenage girl,2015,27720.0,6.9,8.7,9.4,,,4,3,102 min,16.0,36.0
tt0052876,the hanging tree,1959,3340.0,7.1,,,,,4,1,107 min,1.0,3.0
tt0088117,"silent night, deadly night",1984,12680.0,5.9,3.1,3.2,,,4,2,79 min,0,0
tt0052700,compulsion,1959,5366.0,7.4,,10.0,,,4,5,103 min,1.0,4.0
tt0063811,will penny,1967,3582.0,7.2,,8.5,,,4,2,108 min,1.0,0
tt0074279,cannonball!,1976,4039.0,5.5,3.5,,,,4,5,93 min,0,0
tt0076776,stunts,1977,315.0,5.4,,,,,4,2,89 min,0,0
tt0082511,hell night,1981,5559.0,5.8,,5.6,,,4,2,101 min,1.0,1.0
tt0093072,the garbage pail kids movie,1987,7177.0,2.6,0.1,0.0,,,4,5,100 min,0,4.0
tt0490076,all the boys love mandy lane,2006,30208.0,5.5,4.4,4.3,,,4,1,90 min,0,1.0
tt0053084,the mouse that roared,1959,7703.0,7.0,,9.0,,,4,1,83 min,0,0
tt0055304,pit and the pendulum,1961,11619.0,7.1,7.8,8.4,,,4,3,80 min,0,0
tt0100369,the pit and the pendulum,1991,3651.0,6.2,,5.6,,,4,2,97 min,1.0,5.0
tt0066771,angels hard as they come,1971,260.0,4.8,,,,,4,3,85 min,0,0
tt0078437,jungle holocaust,1977,2843.0,6.1,,,,,4,2,88 min,0,0
tt0078935,cannibal holocaust,1980,47538.0,5.9,2.2,6.5,,,4,2,95 min,0,0
tt0054890,the four horsemen of the apocalypse,1962,1750.0,6.7,,,,,4,2,153 min,0,0
tt0082449,ghost story,1981,6996.0,6.3,,3.7,,,4,3,110 min,0,2.0
tt0254686,the piano teacher,2001,51514.0,7.5,7.9,7.4,,,4,1,131 min,18.0,21.0
tt0101700,delicatessen,1991,76483.0,7.6,6.6,8.9,,,4,2,99 min,15.0,14.0
tt0080603,death ship,1980,3339.0,4.9,1.0,2.0,,,4,4,91 min,0,0
tt0097527,the horror show,1989,3019.0,4.9,,0.0,,,4,1,95 min,0,1.0
tt0095484,lady in white,1988,5867.0,6.6,7.0,6.7,,,4,4,113 min,1.0,4.0
tt0071155,the apprenticeship of duddy kravitz,1974,1758.0,6.8,,10.0,,,4,2,120 min,4.0,2.0
tt0085852,liquid sky,1982,5027.0,6.1,,9.5,,,4,1,112 min,7.0,0
tt0052990,the last angry man,1959,577.0,7.1,,,,,4,1,100 min,1.0,3.0
tt0154420,the celebration,1998,74047.0,8.0,8.2,9.2,,,4,1,105 min,28.0,22.0
tt0133385,asterix and obelix vs. caesar,1999,37318.0,6.0,,,,,4,4,109 min,4.0,1.0
tt0112682,the city of lost children,1995,62371.0,7.6,7.3,7.9,,,4,2,112 min,3.0,12.0
tt0212712,2046,2004,47865.0,7.4,7.8,8.6,,1.24,4,3,129 min,38.0,79.0
tt0090967,down by law,1986,44649.0,7.8,7.5,9.0,,,4,3,107 min,4.0,6.0
tt0093771,a prayer for the dying,1987,4267.0,6.3,,5.0,,,4,4,107 min,1.0,0
tt0099566,the field,1990,5154.0,7.4,,4.3,,,4,2,107 min,0,3.0
tt0104740,little nemo: adventures in slumberland,1989,6400.0,7.2,,,,,4,5,85 min,1.0,1.0
tt4714782,personal shopper,2016,32925.0,6.1,7.7,8.1,,1.31,4,4,105 min,9.0,22.0
tt0093996,slumber party massacre ii,1987,3650.0,4.6,,,,,4,3,77 min,0,0
tt0082378,final exam,1981,2857.0,4.7,,1.3,,,4,2,89 min,0,0
tt0808279,funny games,2007,85709.0,6.5,4.4,5.2,,1.05,4,3,111 min,1.0,5.0
tt0076299,the last wave,1977,7937.0,7.1,8.5,8.7,,,4,4,106 min,4.0,7.0
tt0085868,losin' it,1983,3858.0,4.9,5.1,2.0,,,4,2,100 min,0,0
tt0247586,nine queens,2000,46782.0,7.9,8.0,9.2,,1.08,4,3,114 min,22.0,8.0
tt0100639,slumber party massacre iii,1990,2213.0,4.7,,,,,4,2,87 min,0,0
tt0414852,district b13,2004,63901.0,7.2,7.0,8.0,,1.15,4,4,84 min,1.0,1.0
tt8108198,andhadhun,2018,52885.0,8.4,,10.0,,,4,2,139 min,24.0,25.0
tt0096283,my neighbor totoro,1988,249734.0,8.2,8.6,9.4,,,4,3,86 min,5.0,2.0
tt0083869,eating raoul,1982,6384.0,6.8,6.9,8.6,,,4,2,90 min,0,2.0
tt0086036,of unknown origin,1983,2483.0,6.1,5.1,5.7,,,4,2,88 min,2.0,0
tt0424205,joyeux noel,2005,26208.0,7.7,7.0,7.4,,0.91,4,5,116 min,6.0,11.0
tt0101829,europa,1991,18703.0,7.6,,8.0,,,4,2,112 min,17.0,7.0
tt0098575,valmont,1989,11914.0,7.0,5.5,5.5,,,4,2,137 min,3.0,4.0
tt0411951,tekken,2010,25277.0,4.8,,,,,4,5,92 min,0,0
tt0112389,the thief and the cobbler,1993,3288.0,7.1,,5.0,,,4,7,90 min,0,0
tt0084445,one from the heart,1981,4595.0,6.5,5.7,5.0,,,4,3,107 min,0,0
tt0105691,under suspicion,1991,3296.0,6.5,,2.5,,,4,3,99 min,1.0,0
tt1251757,middle men,2009,35568.0,6.8,6.0,4.0,,0.72,4,3,105 min,0,0
tt0410764,tideland,2005,30420.0,6.5,2.6,3.1,,,4,3,120 min,1.0,11.0
tt0084268,lookin' to get out,1982,621.0,5.2,4.4,2.5,,,4,1,105 min,0,0
tt0099797,the hot spot,1990,9805.0,6.4,5.6,,,,4,4,130 min,0,0
tt0086969,birdy,1984,20177.0,7.3,,8.5,,,4,2,120 min,3.0,1.0
tt5960374,vox lux,2018,12594.0,5.9,6.7,6.1,,,4,2,114 min,1.0,11.0
tt0064688,those daring young men in their jaunty jalopies,1969,1992.0,6.2,,,,,4,3,122 min,0,0
tt0102800,robot jox,1989,5330.0,5.4,,,,,4,3,85 min,0,1.0
tt1369706,the ward,2010,38970.0,5.6,3.8,3.3,,,4,3,89 min,0,0
tt0083891,enigma,1982,1065.0,5.9,,,,,4,2,101 min,0,0
tt0086582,the wicked lady,1983,1002.0,4.6,,,,,4,2,98 min,0,1.0
tt0088707,american flyers,1985,5313.0,6.4,5.0,6.5,,,4,2,113 min,0,0
tt0095853,permanent record,1988,1768.0,6.4,,5.0,,,4,3,91 min,0,0
tt0085863,the lonely lady,1983,799.0,2.6,,0.0,,,4,1,92 min,6.0,8.0
tt0086374,strange invaders,1983,2455.0,5.5,,6.3,,,4,3,92 min,1.0,6.0
tt0087981,razorback,1984,5321.0,6.0,,6.7,,,4,2,95 min,3.0,5.0
tt0094056,street smart,1987,2522.0,6.4,7.0,6.4,,,4,3,97 min,6.0,2.0
tt0082145,cattle annie and little britches,1981,418.0,6.1,,,,,4,2,97 min,1.0,0
tt0081178,the monster club,1981,2701.0,5.9,,7.5,,,4,2,104 min,1.0,0
tt0091630,night of the creeps,1986,19079.0,6.8,6.2,7.2,,,4,3,88 min,1.0,0
tt0092546,amazon women on the moon,1987,9543.0,6.2,4.2,5.9,,0.55,4,2,85 min,0,0
tt0078975,circle of iron,1978,2033.0,5.9,,4.3,,,4,3,102 min,0,1.0
tt0091083,from beyond,1986,20312.0,6.7,,7.5,,,4,2,85 min,3.0,3.0
tt0094033,steel dawn,1987,4380.0,5.1,,,,,4,3,100 min,0,0
tt0097889,miracle mile,1988,8479.0,7.0,,9.0,,,4,4,87 min,2.0,4.0
tt0096426,waxwork,1988,9653.0,6.2,,6.0,,,4,2,95 min,2.0,4.0
tt0210070,ginger snaps,2000,39311.0,6.8,7.0,8.9,,,4,3,108 min,8.0,4.0
tt0489049,fanboys,2009,54936.0,6.6,4.5,3.2,,0.7,4,3,90 min,0,0
tt0097493,heathers,1988,81872.0,7.2,7.2,9.3,,,4,2,103 min,3.0,11.0
tt0079027,the dark,1979,1115.0,4.3,,,,,4,3,92 min,0,1.0
tt0053450,woman obsessed,1959,211.0,6.1,,,,,4,2,103 min,0,0
tt0053454,"the world, the flesh and the devil",1959,2287.0,6.9,,6.0,,,3,3,95 min,0,1.0
tt0095488,the lair of the white worm,1988,9272.0,5.9,6.1,6.5,,,4,1,93 min,1.0,3.0
tt2140619,two night stand,2014,62256.0,6.4,4.5,3.8,,,4,2,86 min,0,1.0
tt3835080,31,2016,16610.0,5.1,3.5,4.7,,0.78,4,2,102 min,1.0,8.0
tt0053334,tarzan's greatest adventure,1959,1001.0,6.6,,,,,4,2,88 min,0,0
tt0053247,the scapegoat,1959,1489.0,7.1,,,,,4,3,91 min,0,0
tt0080024,tim,1979,2949.0,6.4,,,,,4,2,109 min,4.0,0
tt0082951,the prowler,1981,8656.0,6.1,4.5,6.7,,,4,3,89 min,0,0
tt0085542,fire and ice,1983,8775.0,6.6,4.5,,,,4,3,81 min,0,0
tt0089869,the quiet earth,1985,23369.0,6.8,,7.5,,,4,3,91 min,10.0,0
tt0095583,maniac cop,1988,12785.0,6.0,4.0,4.6,,,4,4,85 min,0,0
tt0268200,brigham city,2001,1229.0,6.9,6.2,7.1,,,4,3,119 min,3.0,0
tt0053003,libel,1959,919.0,7.1,,,,,4,2,100 min,0,0
tt0082352,eyes of a stranger,1981,2007.0,6.0,,,,,4,2,84 min,0,0
tt0285728,dahmer,2002,8950.0,5.6,6.3,6.9,,,4,5,101 min,0,3.0
tt0052901,horrors of the black museum,1959,1039.0,6.0,,,,,4,1,93 min,0,0
tt0052969,the killer shrews,1959,4012.0,3.9,,5.0,,,4,2,69 min,0,0
tt0044837,limelight,1952,16544.0,8.1,,9.7,,,4,3,137 min,4.0,4.0
tt0068282,black mama white mama,1973,2474.0,5.6,,,,,4,3,87 min,0,0
tt0089847,the protector,1985,3620.0,5.7,,2.0,,0.83,4,3,91 min,0,0
tt0118849,children of heaven,1997,57235.0,8.3,,8.3,,,4,3,89 min,13.0,4.0
tt0074225,the blue bird,1976,888.0,5.5,,,,,4,6,99 min,0,1.0
tt0087414,the hit,1984,6728.0,7.1,7.5,8.5,,,4,3,98 min,2.0,3.0
tt0059127,dracula: prince of darkness,1966,8201.0,6.8,,8.0,,,4,1,90 min,0,0
tt0097758,little monsters,1989,10575.0,6.1,,5.0,,,4,4,100 min,0,2.0
tt1602613,only god forgives,2013,102655.0,5.7,3.7,4.1,,0.7,4,3,90 min,14.0,19.0
tt0156887,perfect blue,1997,47889.0,8.0,,7.7,,,4,4,81 min,3.0,2.0
tt0101458,until the end of the world,1991,8003.0,6.8,,8.8,,,4,4,158 min,2.0,1.0
tt0256009,the devil's backbone,2001,58659.0,7.4,7.8,9.2,,,4,2,106 min,6.0,7.0
tt0089523,lust in the dust,1984,2594.0,6.3,,3.3,,,4,2,84 min,0,1.0
tt0098577,vampire's kiss,1988,12860.0,6.0,3.1,6.1,,,4,2,103 min,1.0,2.0
tt0183869,taxi 2,2000,48708.0,6.5,,,,,4,3,88 min,1.0,0
tt2106476,the hunt,2012,253083.0,8.3,7.7,9.2,,0.61,4,1,115 min,37.0,67.0
tt0228786,the crimson rivers,2000,55379.0,6.9,4.9,6.8,,,4,4,106 min,1.0,6.0
tt0104029,cronos,1993,25183.0,6.7,7.0,9.0,,,4,1,94 min,22.0,6.0
tt0099763,henry: portrait of a serial killer,1986,29468.0,7.0,8.0,8.7,,,4,5,83 min,9.0,8.0
tt0061955,the bride wore black,1968,7696.0,7.3,,8.1,,,4,3,107 min,1.0,1.0
tt0094625,akira,1988,148925.0,8.1,,8.9,,,4,5,124 min,1.0,0
tt0094819,buster,1988,3094.0,5.8,,,,,4,4,91 min,4.0,0
tt0079144,felicity,1978,896.0,5.2,,,,,4,2,90 min,0,0
tt4954522,raw,2016,53367.0,7.0,8.1,9.2,,0.51,4,2,99 min,22.0,43.0
tt0087544,nausicaä of the valley of the wind,1984,132575.0,8.1,8.6,8.8,,,4,4,117 min,3.0,1.0
tt0286112,shaolin soccer,2001,70502.0,7.3,6.8,9.0,,0.17,4,4,87 min,12.0,19.0
tt0077116,the abc of love and sex: australia style,1978,100.0,5.1,,,,,4,2,85 min,0,0
tt0089603,mishima: a life in four chapters,1985,7681.0,7.9,8.1,8.9,,,4,2,120 min,1.0,1.0
tt0110265,killing zoe,1993,19094.0,6.5,,3.6,,,4,2,96 min,2.0,1.0
tt0090095,subway,1985,13250.0,6.6,,8.6,,,4,1,104 min,3.0,11.0
tt0082910,piranha ii: the spawning,1981,7217.0,3.7,1.5,0.6,,,4,5,94 min,0,1.0
tt0097940,mystery train,1989,23518.0,7.6,8.0,8.8,,,4,3,110 min,1.0,8.0
tt0125659,open your eyes,1997,60770.0,7.8,,8.5,,,4,4,117 min,6.0,11.0
tt1191111,enter the void,2009,63887.0,7.3,6.9,7.1,,0.34,4,2,161 min,4.0,8.0
tt0114702,total eclipse,1995,12602.0,6.6,4.2,2.5,,,4,3,111 min,0,1.0
tt0364385,ju-on: the grudge,2002,38361.0,6.7,4.8,,,,4,1,92 min,1.0,1.0
tt0480025,this is england,2006,111452.0,7.7,8.6,9.3,,0.1,4,2,101 min,13.0,15.0
tt0113247,la haine,1995,135843.0,8.1,,10.0,,,4,2,98 min,8.0,13.0
tt0762073,thirst,2009,39364.0,7.1,7.3,8.1,,0.3,4,3,135 min,16.0,18.0
tt0292490,dil chahta hai,2001,62689.0,8.1,,,,,4,3,183 min,26.0,37.0
tt0109592,cemetery man,1994,18910.0,7.2,,6.3,,,4,2,105 min,8.0,5.0
tt0059792,planet of the vampires,1965,4833.0,6.3,,7.3,,,4,2,88 min,0,1.0
tt1740707,trollhunter,2010,65151.0,7.0,6.1,8.1,,0.25,4,3,103 min,12.0,13.0
tt0079944,stalker,1979,102864.0,8.2,,10.0,,0.27,4,2,162 min,2.0,2.0
tt0082279,the dorm that dripped blood,1982,1643.0,5.0,,0.0,,,4,2,88 min,0,0
tt0451094,lady vengeance,2005,66310.0,7.6,7.5,7.6,,,4,3,115 min,12.0,12.0
tt0085380,cross creek,1983,1303.0,7.0,,6.7,,,4,3,127 min,2.0,3.0
tt0068361,the discreet charm of the bourgeoisie,1972,34816.0,7.9,9.3,9.8,,,4,1,102 min,7.0,11.0
tt0118845,happy together,1997,20085.0,7.8,6.9,7.9,,,4,2,96 min,7.0,20.0
tt1467304,the human centipede (first sequence),2009,69412.0,4.4,3.3,5.0,,,4,1,92 min,8.0,3.0
tt0114787,underground,1995,51973.0,8.1,,8.6,,,4,3,167 min,6.0,10.0
tt0338564,infernal affairs,2002,113732.0,8.0,7.5,9.4,,,4,4,101 min,24.0,26.0
tt0150662,show me love,1998,48023.0,7.5,7.3,9.0,,,4,3,89 min,19.0,8.0
tt0462465,outlander,2008,69570.0,6.2,4.0,3.7,,0.06,4,6,115 min,0,2.0
tt0054098,mughal-e-azam,1960,6448.0,8.3,,9.1,,0.11,4,3,197 min,1.0,2.0
tt0063794,war and peace,1966,5719.0,8.3,,10.0,,,4,4,422 min,4.0,2.0
tt0101318,the lovers on the bridge,1991,11245.0,7.6,,8.5,,,4,2,125 min,4.0,5.0
tt0059012,chimes at midnight,1965,6849.0,7.9,,9.8,,,4,4,115 min,3.0,1.0
tt0082307,the beyond,1981,18206.0,6.8,,6.5,,,4,1,87 min,0,0
tt2515030,escobar: paradise lost,2014,20023.0,6.5,5.6,5.5,,,4,5,120 min,0,1.0
tt6898418,up close and personal,2016,18.0,5.8,,,,,1,3,45 min,0,0
tt0060107,andrei rublev,1966,41005.0,8.2,,9.5,,,4,3,205 min,3.0,0
tt1829012,passion,2012,20436.0,5.3,5.3,3.4,,0.06,4,3,102 min,0,3.0
tt1242432,i spit on your grave,2010,71201.0,6.3,2.7,3.3,,0.09,4,2,108 min,0,2.0
tt0079302,home movies,1979,699.0,5.2,,,,,4,1,90 min,0,0
tt1365050,beasts of no nation,2015,66703.0,7.7,7.9,9.2,,0.08,4,2,137 min,32.0,53.0
tt0097858,meet the feebles,1989,18091.0,6.7,,7.1,,,4,3,97 min,4.0,1.0
tt0108211,stalingrad,1993,28911.0,7.5,,,,,4,2,134 min,3.0,1.0
tt0169102,lagaan: once upon a time in india,2001,96309.0,8.1,8.4,9.5,,,4,4,224 min,50.0,19.0
tt0058946,the battle of algiers,1966,48926.0,8.1,9.6,9.9,,0.06,4,2,121 min,9.0,5.0
tt0071615,the holy mountain,1973,32949.0,7.9,,8.2,,,4,3,114 min,1.0,1.0
tt1534085,beyond the black rainbow,2010,11561.0,6.1,4.9,5.8,,0.06,4,3,110 min,5.0,0
tt0190861,vatel,2000,7093.0,6.6,4.4,3.1,,,4,3,103 min,2.0,2.0
tt0426459,feast,2005,28642.0,6.3,4.3,5.7,,,4,4,95 min,1.0,0
tt0107953,return of the living dead iii,1993,12889.0,5.9,4.7,5.0,,,4,1,97 min,3.0,0
tt0058898,alphaville,1965,20996.0,7.2,,9.1,,,3,4,99 min,1.0,1.0
tt0067961,wanda,1970,2734.0,7.1,,9.4,,,4,2,102 min,2.0,0
tt2675914,in order of disappearance,2014,21877.0,7.2,7.4,8.6,,0.05,4,4,116 min,3.0,10.0
tt0084899,white dog,1982,7985.0,7.1,,9.2,,,4,2,90 min,0,0
tt0098649,wicked stepmother,1989,1540.0,4.3,,,,,4,2,90 min,0,1.0
tt0480669,timecrimes,2007,53658.0,7.2,6.8,8.9,,,4,4,92 min,9.0,7.0
tt0057345,contempt,1963,25693.0,7.6,,9.4,,0.04,4,2,102 min,1.0,0
tt0057869,band of outsiders,1964,20674.0,7.8,8.8,9.4,,0.04,4,3,95 min,1.0,0
tt0053285,sleeping beauty,1959,126471.0,7.2,8.5,8.8,,,4,5,75 min,2.0,4.0
tt0816556,lake mungo,2008,14759.0,6.2,,9.4,,,4,4,87 min,0,1.0
tt0265987,victor/victoria,1995,1624.0,7.8,,,,,4,2,146 min,0,0
tt0804492,the hottie & the nottie,2008,35641.0,1.9,0.7,0.6,,,4,2,91 min,4.0,4.0
tt0082853,only when i laugh,1981,1132.0,6.4,,5.7,,,4,2,120 min,2.0,5.0
tt2103217,maniac,2012,33280.0,6.1,4.7,5.3,,0.02,4,2,89 min,4.0,5.0
tt0054177,le petit soldat,1963,5389.0,7.3,9.7,8.0,,0.02,4,2,88 min,0,0
tt0051852,the law,1959,602.0,6.9,,,,,4,3,114 min,2.0,1.0
tt0076164,the mighty peking man,1977,1465.0,5.3,,,,,4,4,90 min,0,0
tt0053472,breathless,1960,66756.0,7.9,,9.7,,0.36,4,2,90 min,4.0,3.0
tt0101811,enchanted april,1991,5726.0,7.4,7.8,8.4,,,4,1,95 min,4.0,5.0
tt0080539,city of women,1980,5586.0,7.0,,7.1,,0.01,4,3,139 min,6.0,0
tt0861739,elite squad,2007,93859.0,8.1,3.3,5.3,,,4,4,115 min,46.0,16.0
tt0353969,memories of murder,2003,108996.0,8.1,8.2,,,,4,5,132 min,26.0,3.0
tt0055320,il posto,1961,4025.0,8.0,,,,,2,1,93 min,5.0,4.0
tt0479528,rogue,2007,26299.0,6.2,,10.0,,,4,5,99 min,1.0,4.0
tt1396226,twice born,2012,15008.0,7.4,3.4,1.7,,0.01,4,3,127 min,0,7.0
tt0099747,havana,1990,6551.0,6.1,,2.8,,,4,3,144 min,0,2.0
tt0114798,unstrung heroes,1995,2903.0,6.7,7.0,7.4,,,4,2,93 min,0,2.0
tt0340110,fat pizza,2003,3250.0,5.9,,,,,4,5,96 min,0,0
tt0086370,the sting ii,1983,1895.0,5.2,,0.0,,,4,2,101 min,0,0
tt0082783,my dinner with andre,1981,16134.0,7.8,8.3,9.2,,,4,3,110 min,2.0,0
tt0078919,butch and sundance: the early days,1979,1187.0,5.7,,4.0,,,4,2,115 min,0,0
tt0084485,penitentiary ii,1982,494.0,4.1,,,,,4,3,108 min,0,0
tt0102943,slacker,1990,18406.0,7.1,6.9,8.6,,,4,2,97 min,1.0,3.0
tt1178522,little dorrit,2008,7732.0,8.2,,,,,4,3,420 min,8.0,32.0
tt0079429,the lady in red,1979,831.0,6.2,,,,,4,3,93 min,0,0
tt0094764,the blood of heroes,1989,5982.0,6.5,,1.3,,,4,3,90 min,0,0
tt0390384,primer,2004,91854.0,6.9,6.8,7.3,,0.39,4,3,77 min,3.0,7.0
tt0377091,mean creek,2004,29651.0,7.2,7.4,8.9,,0.3,4,2,90 min,4.0,6.0
tt0090190,the toxic avenger,1984,23305.0,6.3,4.2,7.0,,,4,4,82 min,0,1.0
tt0080391,attack of the killer tomatoes!,1978,11776.0,4.6,0.9,2.7,,,4,5,83 min,0,1.0
tt0120714,the interview,1998,6483.0,7.1,,10.0,,,4,3,104 min,9.0,13.0
tt5057054,tom & viv,2018,72357.0,8.1,,,,,4,3,60 min,1.0,17.0
tt2494362,bone tomahawk,2015,75901.0,7.1,7.2,9.1,,,4,3,132 min,8.0,20.0
tt0477139,wristcutters: a love story,2006,51884.0,7.3,6.2,,,,4,4,88 min,9.0,6.0
tt1567437,the voices,2014,50062.0,6.4,5.8,7.4,,,4,4,103 min,3.0,4.0
tt4185572,the hunting ground,2015,5684.0,7.4,7.7,9.3,,0.19,4,1,103 min,8.0,22.0
tt0405336,southland tales,2006,35595.0,5.4,4.4,3.8,,0.23,4,5,145 min,1.0,2.0
tt0089913,revolution,1985,6011.0,5.3,,1.0,,,4,4,126 min,1.0,4.0
tt0077549,fingers,1978,2117.0,6.9,,8.3,,,4,3,90 min,0,0
tt0100827,two evil eyes,1990,5661.0,6.1,6.1,5.6,,,4,1,120 min,0,2.0
tt0084776,tempest,1982,2057.0,6.5,,6.0,,,4,4,140 min,2.0,3.0
tt0210382,the weight of water,2000,8653.0,5.9,4.5,3.5,,,4,4,114 min,1.0,1.0
tt6491178,dragged across concrete,2018,26479.0,7.0,6.0,7.5,,,4,4,159 min,0,4.0
tt0084469,paradise,1982,2244.0,4.9,,,,,4,2,100 min,0,1.0
tt1190536,black dynamite,2009,43886.0,7.4,6.5,8.3,,0.13,4,2,84 min,1.0,4.0
tt0091374,lady jane,1986,5851.0,7.1,,5.0,,,4,4,136 min,0,0
tt0862467,valhalla rising,2009,53185.0,6.1,6.1,7.2,,0.02,4,3,93 min,4.0,10.0
tt0098193,the return of swamp thing,1989,3768.0,4.6,3.9,4.4,,,4,5,88 min,1.0,0
tt0085656,heart like a wheel,1983,1161.0,6.7,7.4,10.0,,,4,4,113 min,0,3.0
tt0070537,pigs,1973,842.0,4.3,,,,,4,1,80 min,0,0
tt0154506,following,1998,80208.0,7.5,6.0,8.0,,,4,3,69 min,5.0,4.0
tt0080440,the black cat,1981,2997.0,5.9,,4.0,,,4,1,92 min,0,0
tt0081470,the sea wolves,1980,3583.0,6.3,,,,,4,3,120 min,0,0
tt1731701,barely lethal,2015,18262.0,5.4,4.4,2.6,,,4,3,96 min,0,0
tt0052654,the bridge,1959,6525.0,8.0,,10.0,,,4,2,103 min,15.0,0
tt0099611,frankenhooker,1990,8207.0,6.2,,6.2,,,4,3,85 min,0,0
tt4334266,the bad batch,2016,22418.0,5.3,6.2,4.7,,0.18,4,4,118 min,1.0,3.0
tt0110978,texas chainsaw massacre: the next generation,1994,18707.0,3.3,5.0,1.4,,,4,3,87 min,0,1.0
tt0052655,a bucket of blood,1959,5419.0,6.7,,7.7,,,4,3,66 min,0,0
tt0093974,"silent night, deadly night part 2",1987,5114.0,3.7,,1.4,,,4,2,88 min,0,0
tt0092610,bad taste,1987,42119.0,6.6,5.2,6.8,,,4,3,91 min,1.0,1.0
tt0236640,prozac nation,2001,16565.0,6.3,,2.8,,,4,3,95 min,0,0
tt0093067,gaby: a true story,1987,609.0,7.0,,,,,4,2,110 min,4.0,3.0
tt0096926,the big picture,1989,4484.0,6.2,6.4,9.1,,,4,3,100 min,0,0
tt0119237,gummo,1997,30104.0,6.7,1.9,3.5,,,4,2,89 min,4.0,2.0
tt0102898,shakes the clown,1991,4430.0,5.6,,3.8,,,4,3,87 min,0,1.0
tt1386925,the dead,2010,8559.0,5.8,5.9,7.0,,,4,6,105 min,0,2.0
tt0073822,the magic flute,1975,3942.0,7.7,,9.1,,,4,4,135 min,3.0,2.0
tt0084591,"reuben, reuben",1983,907.0,6.7,,10.0,,,4,3,101 min,2.0,6.0
tt2058710,the mark,2012,853.0,3.7,,,,,4,4,95 min,0,0
tt0090798,caravaggio,1986,4798.0,6.6,5.5,7.8,,,4,4,93 min,3.0,1.0
tt0104014,all ladies do it,1992,3585.0,5.3,,,,,4,2,93 min,0,0
tt0117407,pusher,1996,32116.0,7.4,7.2,,,,4,2,110 min,1.0,0
tt0258928,meredith willson's the music man,1998,24.0,8.2,,,,,4,3,30 min,0,0
tt0390221,maria full of grace,2004,33165.0,7.4,8.7,9.7,,6.52,4,2,101 min,41.0,33.0
tt0074601,half a house,1975,9.0,6.7,,,,,4,1,84 min,0,0
tt0286244,the triplets of belleville,2003,48609.0,7.8,9.1,,,,4,3,78 min,19.0,38.0
tt0948535,paris 36,2008,2581.0,6.5,4.0,6.3,,0.81,4,4,120 min,3.0,6.0
tt0064940,fellini satyricon,1969,13852.0,6.9,,7.5,,,4,3,129 min,5.0,7.0
