imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms
tt1781922,no escape,2015,72482.0,6.8,3.8,4.7,,27.27,4,2,103 min,2.0,1.0
tt2679042,agent 47,2015,82269.0,5.7,2.8,0.9,,,4,3,96 min,0,2.0
tt1355683,black mass,2015,159482.0,6.9,6.8,7.3,,48.79,4,3,123 min,6.0,24.0
tt2719848,everest,2015,185872.0,7.1,6.4,7.3,,46.53,4,5,121 min,1.0,8.0
tt3779300,war pigs,2015,2842.0,4.2,,,,,4,3,91 min,1.0,1.0
tt3659388,the martian,2015,709081.0,8.0,8.0,9.1,,202.31,4,3,144 min,40.0,188.0
tt2554274,crimson peak,2015,122335.0,6.5,6.6,7.3,,25.96,4,6,119 min,6.0,41.0
tt2452042,the peanuts movie,2015,40191.0,7.1,6.7,8.7,,106.13,4,5,88 min,2.0,47.0
tt1951266,mockingjay,2015,262249.0,6.5,6.5,7.0,,254.64,4,4,137 min,17.0,34.0
tt1979388,the good dinosaur,2015,94834.0,6.7,6.6,7.6,,123.09,4,6,93 min,8.0,40.0
tt1976009,victor frankenstein,2015,48985.0,6.0,3.6,10.0,,,4,4,110 min,4.0,1.0
tt1390411,in the heart of the sea,2015,112446.0,6.9,4.7,4.3,,19.04,4,5,122 min,1.0,5.0
tt3322364,concussion,2015,80056.0,7.1,5.5,5.9,,23.27,4,3,123 min,4.0,15.0
tt1528854,daddy's home,2015,101273.0,6.2,4.2,3.1,,,4,2,96 min,1.0,4.0
tt2446980,joy,2015,121476.0,6.6,5.6,6.1,,42.58,4,1,124 min,7.0,22.0
tt2058673,point break,2015,55073.0,5.3,3.4,1.1,,,4,4,114 min,2.0,3.0
tt1663202,the revenant,2015,651506.0,8.0,7.6,7.9,,,4,6,156 min,88.0,185.0
tt5262674,ex machina,2015,32.0,6.8,,,,,4,2,29 min,0,0
tt2872750,shaun the sheep movie,2015,34131.0,7.3,8.1,9.9,,,4,5,85 min,4.0,48.0
tt2872750,shaun the sheep,2015,34131.0,7.3,8.1,9.9,,,4,5,85 min,4.0,48.0
tt3205376,slow west,2015,39580.0,6.9,7.2,9.2,,,4,3,84 min,7.0,18.0
tt2474976,the hallow,2015,14323.0,5.7,6.5,7.1,,0.0,4,1,97 min,12.0,6.0
tt2381111,brooklyn,2015,120720.0,7.5,8.8,9.7,,30.46,4,2,117 min,38.0,152.0
tt3544082,45 years,2015,28713.0,7.0,9.4,9.7,,3.49,4,2,91 min,21.0,55.0
tt2948840,life,2015,6838.0,6.0,5.9,6.5,,,4,2,111 min,0,0
tt2662218,a dark reflection,2015,487.0,5.1,,0.0,,,4,1,102 min,0,0
tt2885628,nina forever,2015,4161.0,5.6,7.5,9.7,,,4,4,98 min,12.0,2.0
tt2402101,dark places,2015,39343.0,6.2,3.9,2.4,,0.13,4,4,113 min,0,0
tt2445178,molly moon and the incredible book of hypnotism,2015,967.0,5.3,3.0,2.9,,,4,3,98 min,1.0,1.0
tt3278330,tale of tales,2015,24888.0,6.4,7.2,8.3,,,4,3,134 min,21.0,15.0
tt3064298,man up,2015,46027.0,6.8,6.9,8.0,,0.86,4,3,88 min,0,0
tt1837562,a royal night out,2015,8604.0,6.5,5.8,7.4,,1.63,4,3,97 min,1.0,1.0
tt3464902,the lobster,2015,193055.0,7.1,8.2,8.8,,9.08,4,5,119 min,33.0,74.0
tt2870648,amy,2015,45119.0,7.8,8.5,9.5,,7.85,4,3,128 min,50.0,44.0
tt2402927,carol,2015,105585.0,7.2,9.5,9.4,,8.52,4,2,118 min,77.0,240.0
tt2884018,macbeth,2015,50124.0,6.6,7.1,7.9,,1.8,4,3,113 min,3.0,23.0
tt3247714,survivor,2015,29505.0,5.6,2.8,0.8,,0.13,4,3,96 min,0,0
tt4684410,a syrian love story,2015,539.0,7.2,,10.0,,,1,2,76 min,3.0,7.0
tt3573598,london road,2015,1762.0,5.2,7.1,7.6,,,4,3,91 min,1.0,2.0
tt3431016,the messenger,2015,918.0,5.1,,3.3,,,4,3,101 min,0,1.0
tt3623668,under milk wood,2015,70.0,6.2,,3.5,,,4,1,87 min,0,2.0
tt4857574,thomas & friends sodor's legend of the lost treasure,2015,415.0,6.3,,,,,4,1,95 min,0,0
tt4857574,thomas & friends,2015,415.0,6.3,,,,,4,1,95 min,0,0
tt1502712,fantastic four,2015,143661.0,4.3,2.7,0.9,,49.18,4,4,100 min,8.0,4.0
tt1638355,the man from u.n.c.l.e.,2015,248959.0,7.3,5.6,6.7,,38.14,4,3,116 min,7.0,5.0
tt2679042,hitman agent 47,2015,82269.0,5.7,2.8,0.9,,,4,3,96 min,0,2.0
tt1727770,absolutely anything,2015,36504.0,6.0,3.1,1.8,,0.67,4,2,85 min,0,0
tt3533254,a dozen summers,2015,78.0,6.2,,,,,4,3,82 min,3.0,0
tt2752772,sinister 2,2015,44225.0,5.3,3.2,1.6,,,4,3,97 min,1.0,3.0
tt4660980,the bad education movie,2015,5851.0,5.7,,6.3,,0.92,4,1,90 min,0,0
tt4660980,bad education,2015,5851.0,5.7,,6.3,,0.92,4,1,90 min,0,0
tt3787590,we are your friends,2015,33362.0,6.2,4.6,3.8,,,4,3,96 min,0,0
tt3077214,suffragette,2015,35314.0,6.9,6.7,7.3,,7.19,4,3,106 min,17.0,15.0
tt2815902,the childhood of a leader,2015,5072.0,6.1,6.8,,,,4,1,115 min,5.0,12.0
tt0810819,the danish girl,2015,151408.0,7.1,6.6,6.8,,,4,3,119 min,30.0,73.0
tt3569230,legend,2015,144265.0,6.9,5.5,6.1,,14.15,4,4,132 min,6.0,10.0
tt2057392,eye in the sky,2015,74194.0,7.3,7.3,9.5,,16.64,4,3,102 min,3.0,9.0
tt2245003,miss you already,2015,16162.0,6.8,5.9,7.1,,2.9,4,3,112 min,0,1.0
tt3722070,the lady in the van,2015,23919.0,6.7,7.0,8.9,,,4,3,104 min,1.0,5.0
tt0462335,high-rise,2015,34963.0,5.6,6.5,,,,4,1,119 min,4.0,12.0
tt0462335,high rise,2015,34963.0,5.6,6.5,,,,4,1,119 min,4.0,12.0
tt4126438,the ones below,2015,8337.0,6.1,6.3,7.5,,0.01,4,2,87 min,0,2.0
tt2262161,sunset song,2015,3076.0,6.4,7.2,,,,4,1,135 min,2.0,12.0
tt0787524,the man who knew infinity,2015,46094.0,7.2,5.6,6.2,,,4,2,108 min,1.0,1.0
tt2978576,bill,2015,1760.0,6.5,6.0,8.9,,0.38,4,3,94 min,0,0
tt3332064,pan,2015,57043.0,5.7,3.6,2.7,,35.91,4,4,111 min,0,8.0
tt5094972,peter pan,2015,44.0,5.3,,,,,2,1,90 min,0,0
tt1847672,remainder,2015,883.0,5.7,,9.1,,,4,1,103 min,0,3.0
tt3170832,room,2015,331897.0,8.1,8.6,9.3,,14.68,4,2,118 min,104.0,139.0
tt3627488,burn burn burn,2015,1495.0,7.0,,2.8,,,4,2,106 min,4.0,2.0
tt2393827,howl,2015,10297.0,5.4,,6.4,,,4,5,89 min,1.0,2.0
tt2379713,spectre,2015,362851.0,6.8,6.0,6.3,,208.78,4,3,148 min,7.0,34.0
tt4896340,james bond,2015,149.0,5.5,,,,,4,2,142 min,0,0
tt2474958,kill your friends,2015,8425.0,6.0,4.5,2.3,,0.2,4,4,103 min,0,1.0
tt2080374,steve jobs,2015,142811.0,7.2,8.2,8.6,,12.4,4,2,122 min,28.0,110.0
tt3387542,the forest,2016,37474.0,4.8,3.4,1.0,,21.82,4,3,93 min,1.0,1.0
tt5555006,lamb,2016,11.0,7.4,,,,,4,2,22 min,0,0
tt2869728,ride along 2,2016,50296.0,5.9,3.2,1.4,,,4,3,102 min,1.0,7.0
tt5432256,ride along,2016,103.0,7.0,,,,,4,1,30 min,0,0
tt4172430,13 hours,2016,107396.0,7.3,4.8,5.1,,37.98,4,5,144 min,0,4.0
tt1594972,norm of the north,2016,8187.0,3.4,2.1,0.9,,12.32,4,4,90 min,0,0
tt1860213,dirty grandpa,2016,105533.0,5.9,2.1,1.1,,34.69,4,1,102 min,2.0,11.0
tt2304933,the 5th wave,2016,93597.0,5.2,3.3,1.5,,,4,6,112 min,0,1.0
tt3882082,the boy,2016,71576.0,6.0,4.2,3.0,,30.2,4,3,97 min,0,6.0
tt2267968,kung fu panda 3,2016,121631.0,7.1,6.6,8.7,,128.34,4,6,95 min,1.0,10.0
tt2025690,the finest hours,2016,57817.0,6.7,5.8,6.4,,20.28,4,4,117 min,2.0,0
tt4667094,fifty shades of black,2016,18027.0,3.5,2.8,0.7,,,4,1,92 min,2.0,4.0
tt0475290,"hail, caesar!",2016,114886.0,6.3,7.2,8.6,,27.93,4,4,106 min,12.0,40.0
tt1374989,pride and prejudice and zombies,2016,47855.0,5.8,4.5,4.5,,8.64,4,5,108 min,1.0,3.0
tt1374989,pride and prejudice,2016,47855.0,5.8,4.5,4.5,,8.64,4,5,108 min,1.0,3.0
tt3797868,the choice,2016,31668.0,6.6,2.6,1.1,,15.29,4,2,111 min,0,3.0
tt1431045,deadpool,2016,853366.0,8.0,6.5,8.5,,328.67,4,4,108 min,28.0,75.0
tt1608290,zoolander 2,2016,61308.0,4.7,3.4,2.2,,29.78,4,2,101 min,7.0,17.0
tt1608290,zoolander,2016,61308.0,4.7,3.4,2.2,,29.78,4,2,101 min,7.0,17.0
tt1292566,how to be single,2016,76543.0,6.1,5.1,4.6,,,4,3,110 min,0,3.0
tt3231054,risen,2016,23318.0,6.3,5.1,5.3,,,4,4,107 min,0,0
tt6674752,the witch,2016,5.0,4.4,,9.0,,19.24,1,3,7 min,0,0
tt3499096,race,2016,32115.0,7.1,5.6,6.2,,14.32,4,3,134 min,6.0,7.0
tt2404233,gods of egypt,2016,98213.0,5.4,2.5,1.6,,31.14,4,3,127 min,2.0,14.0
tt1712261,triple 9,2016,61893.0,6.3,5.2,5.3,,,4,2,115 min,0,4.0
tt2948356,zootopia,2016,398097.0,8.0,7.8,9.7,,341.26,4,6,108 min,46.0,70.0
tt3300542,london has fallen,2016,133159.0,5.9,2.8,2.7,,,4,2,99 min,1.0,2.0
tt3553442,whiskey tango foxtrot,2016,47170.0,6.6,5.7,6.8,,18.36,4,4,112 min,0,1.0
tt3702652,the other side of the door,2016,16280.0,5.3,4.1,3.5,,,4,1,96 min,2.0,3.0
tt1179933,10 cloverfield lane,2016,271478.0,7.2,7.6,9.0,,59.48,4,5,103 min,15.0,46.0
tt1179933,cloverfield,2016,271478.0,7.2,7.6,9.0,,59.48,4,5,103 min,15.0,46.0
tt1002563,the young messiah,2016,2932.0,5.6,3.3,4.7,,,4,2,111 min,0,0
tt4871980,the perfect match,2016,3144.0,4.9,4.1,2.5,,7.43,4,2,96 min,0,0
tt4257926,miracles from heaven,2016,18636.0,7.1,4.4,4.5,,,4,3,109 min,1.0,2.0
tt3410834,allegiant,2016,99353.0,5.7,3.3,1.1,,,4,5,120 min,3.0,11.0
tt7048386,the bronze,2016,781.0,8.1,,,,,4,5,60 min,0,0
tt2649554,midnight special,2016,69735.0,6.6,7.6,8.3,,3.32,4,4,112 min,3.0,14.0
tt2975590,batman v superman dawn of justice,2016,594076.0,6.5,4.4,2.8,,293.79,4,3,151 min,14.0,33.0
tt3760922,my big fat greek wedding 2,2016,26647.0,6.0,3.7,2.8,,52.07,4,2,94 min,0,3.0
tt3760922,my big fat greek wedding,2016,26647.0,6.0,3.7,2.8,,52.07,4,2,94 min,0,3.0
tt2937696,everybody wants some!!,2016,49065.0,6.9,8.3,8.7,,,4,1,117 min,2.0,16.0
tt4824308,god's not dead 2,2016,10648.0,4.3,2.2,0.8,,,4,1,120 min,0,0
tt4824308,god's not dead,2016,10648.0,4.3,2.2,0.8,,,4,1,120 min,0,0
tt4191580,meet the blacks,2016,35107.0,4.9,2.6,1.8,,,4,2,94 min,0,0
tt4094724,the purge,2016,83224.0,6.0,5.5,5.5,,,4,4,108 min,0,6.0
tt2702724,the boss,2016,40622.0,5.4,4.0,2.1,,54.49,4,1,99 min,0,3.0
tt6078458,demolition,2016,32.0,5.7,,,,,4,1,108 min,0,0
tt3040964,the jungle book,2016,247719.0,7.4,7.7,9.5,,364.0,4,4,106 min,32.0,55.0
tt3628584,barbershop the next cut,2016,13595.0,5.9,6.7,9.0,,54.01,4,2,111 min,1.0,3.0
tt3014866,criminal,2016,54574.0,6.3,3.6,3.1,,,4,6,113 min,0,0
tt4950016,green room,2016,9.0,2.2,,,,,4,1,N/A,0,0
tt2381991,the huntsman winter's war,2016,90871.0,6.1,3.5,1.8,,46.45,4,4,114 min,0,16.0
tt2980210,a hologram for the king,2016,37424.0,6.1,5.8,7.2,,,4,3,98 min,2.0,3.0
tt2093991,elvis & nixon,2016,12297.0,6.4,5.9,7.7,,0.73,4,2,86 min,2.0,2.0
tt4139124,keanu,2016,42984.0,6.3,6.3,7.8,,,4,3,100 min,4.0,5.0
tt4824302,mother's day,2016,30082.0,5.7,1.8,0.6,,29.15,4,3,118 min,1.0,6.0
tt3498820,captain america civil war,2016,615519.0,7.8,7.5,9.1,,408.08,4,3,147 min,16.0,67.0
tt2241351,money monster,2016,88956.0,6.5,5.5,5.9,,,4,3,98 min,0,2.0
tt1878841,the darkness,2016,12857.0,4.4,2.7,0.3,,10.73,4,2,92 min,0,0
tt4061080,love & friendship,2016,33075.0,7.7,,,,,4,3,50 min,0,1.0
tt1985949,the angry birds movie,2016,73814.0,6.3,4.3,4.4,,107.51,4,5,97 min,2.0,8.0
tt4438848,neighbors 2 sorority rising,2016,106540.0,5.7,5.8,6.3,,,4,1,92 min,3.0,5.0
tt3799694,the nice guys,2016,251644.0,7.4,7.0,9.3,,32.26,4,5,116 min,9.0,34.0
tt3385516,x-men apocalypse,2016,371728.0,6.9,5.2,4.7,,135.73,4,3,144 min,1.0,19.0
tt2567026,alice through the looking glass,2016,83504.0,6.2,3.4,3.0,,77.04,4,3,113 min,2.0,18.0
tt2567026,through the looking-glass,2016,83504.0,6.2,3.4,3.0,,77.04,4,3,113 min,2.0,18.0
tt3949660,teenage mutant ninja turtles,2016,79397.0,6.0,4.0,3.7,,82.04,4,4,112 min,0,10.0
tt2674426,me before you,2016,185444.0,7.4,5.1,5.6,,56.23,4,2,106 min,6.0,6.0
tt3960412,popstar never stop never stopping,2016,49355.0,6.7,6.8,7.8,,,4,2,87 min,1.0,6.0
tt3065204,the conjuring 2,2016,205972.0,7.3,6.5,8.0,,102.46,4,3,134 min,4.0,13.0
tt3065204,the conjuring,2016,205972.0,7.3,6.5,8.0,,102.46,4,3,134 min,4.0,13.0
tt0803096,warcraft,2016,231105.0,6.8,3.2,2.8,,44.77,4,3,123 min,2.0,3.0
tt3110958,now you see me 2,2016,226425.0,6.5,4.6,3.4,,65.03,4,6,129 min,0,4.0
tt3110958,now you see me,2016,226425.0,6.5,4.6,3.4,,65.03,4,6,129 min,0,4.0
tt2277860,finding dory,2016,222927.0,7.3,7.7,9.4,,486.29,4,4,97 min,16.0,45.0
tt1489889,central intelligence,2016,146516.0,6.3,5.2,7.1,,127.38,4,3,107 min,2.0,8.0
tt1628841,independence day resurgence,2016,159229.0,5.2,3.2,2.9,,103.14,4,3,120 min,3.0,16.0
tt1628841,independence day,2016,159229.0,5.2,3.2,2.9,,103.14,4,3,120 min,3.0,16.0
tt4052882,the shallows,2016,111677.0,6.3,5.9,7.9,,55.12,4,3,86 min,1.0,15.0
tt1124037,free state of jones,2016,47129.0,6.9,5.3,4.6,,,4,6,139 min,3.0,4.0
tt1974419,the neon demon,2016,76080.0,6.2,5.1,5.9,,,4,2,117 min,18.0,37.0
tt0918940,the legend of tarzan,2016,154377.0,6.2,4.4,3.6,,126.59,4,5,110 min,2.0,4.0
tt3691740,the bfg,2016,71369.0,6.4,6.6,7.5,,55.47,4,3,117 min,4.0,20.0
tt4094724,the purge election year,2016,83224.0,6.0,5.5,5.5,,,4,4,108 min,0,6.0
tt2709768,the secret life of pets,2016,172089.0,6.5,6.1,7.3,,368.31,4,4,87 min,4.0,15.0
tt2823054,mike and dave need wedding dates,2016,77410.0,6.0,5.1,3.7,,46.01,4,2,98 min,0,4.0
tt5046632,characterz,2016,13.0,8.2,,,,,4,2,103 min,0,0
tt1355631,the infiltrator,2016,63365.0,7.0,6.6,7.2,,15.43,4,4,127 min,0,0
tt1289401,ghostbusters,2016,192995.0,5.2,6.0,7.4,,128.34,4,4,116 min,5.0,24.0
tt2660888,star trek beyond,2016,216105.0,7.1,6.8,8.6,,158.8,4,4,122 min,3.0,27.0
tt3416828,ice age collision course,2016,51146.0,5.7,3.4,1.8,,64.06,4,7,94 min,2.0,0
tt4786282,lights out,2016,105300.0,6.3,5.8,7.6,,67.24,4,4,81 min,3.0,9.0
tt4196776,jason bourne,2016,195511.0,6.6,5.8,5.5,,162.16,4,2,123 min,3.0,20.0
tt4651520,bad moms,2016,105422.0,6.2,6.0,5.8,,113.22,4,1,100 min,3.0,5.0
tt3531824,nerve,2016,106536.0,6.5,5.8,6.7,,38.56,4,5,96 min,0,5.0
tt1386697,suicide squad,2016,558446.0,6.0,4.0,2.7,,325.02,4,4,123 min,16.0,39.0
tt4383594,nine lives,2016,19239.0,5.3,1.1,1.4,,19.64,4,4,87 min,0,0
tt2788732,pete's dragon,2016,50698.0,6.7,7.1,8.8,,76.23,4,6,102 min,3.0,7.0
tt1700841,sausage party,2016,164145.0,6.2,6.6,8.3,,97.66,4,4,89 min,1.0,24.0
tt4136084,florence foster jenkins,2016,46568.0,6.8,7.1,8.8,,27.37,4,4,111 min,10.0,41.0
tt2638144,ben-hur,2016,39155.0,5.7,3.8,2.5,,26.38,4,4,123 min,2.0,1.0
tt4302938,kubo and the two strings,2016,110103.0,7.8,8.4,9.7,,48.02,4,5,101 min,33.0,62.0
tt2005151,war dogs,2016,161293.0,7.1,5.7,6.1,,43.02,4,5,114 min,0,2.0
tt3522806,mechanic resurrection,2016,70407.0,5.7,3.8,3.2,,21.2,4,3,98 min,0,1.0
tt4160708,don't breathe,2016,197274.0,7.1,7.1,8.8,,89.21,4,3,88 min,7.0,21.0
tt1781827,hands of stone,2016,13634.0,6.6,5.4,4.4,,4.71,4,3,111 min,0,0
tt2547584,the light between oceans,2016,48115.0,7.2,6.0,6.2,,12.53,4,2,133 min,1.0,11.0
tt4520364,morgan,2016,36761.0,5.8,4.8,3.8,,3.91,4,4,92 min,0,2.0
tt3263904,sully,2016,212996.0,7.4,7.4,8.6,,125.07,4,2,96 min,14.0,34.0
tt1389139,when the bough breaks,2016,5085.0,5.1,2.8,1.3,,29.74,4,6,107 min,0,1.0
tt4731008,the wild life,2016,5213.0,5.3,3.6,1.7,,7.97,4,4,91 min,1.0,0
tt2364897,the disappointments room,2016,8463.0,3.9,3.1,0.0,,2.41,4,3,85 min,0,1.0
tt1473832,bridget jones's baby,2016,63276.0,6.5,5.9,7.8,,24.09,4,3,123 min,2.0,3.0
tt3774114,snowden,2016,124367.0,7.3,5.8,6.0,,21.56,4,4,134 min,3.0,7.0
tt1540011,blair witch,2016,38474.0,5.0,4.7,3.7,,20.75,4,3,89 min,3.0,7.0
tt3850544,hillsong let hope rise,2016,807.0,6.3,4.3,6.0,,2.38,4,3,103 min,0,0
tt2404435,the magnificent seven,2016,174267.0,6.9,5.4,6.3,,93.38,4,3,132 min,5.0,12.0
tt4624424,storks,2016,52086.0,6.8,5.6,6.6,,72.66,4,5,87 min,5.0,4.0
tt4062756,south of 8,2016,35.0,6.1,,,,,4,4,91 min,3.0,2.0
tt1935859,miss peregrine's home for peculiar children,2016,145687.0,6.7,5.7,6.4,,87.24,4,4,127 min,2.0,12.0
tt1860357,deepwater horizon,2016,138533.0,7.1,6.8,8.3,,73.1,4,4,107 min,3.0,13.0
tt2461150,masterminds,2016,46931.0,5.8,4.7,3.4,,17.36,4,2,95 min,0,1.0
tt3631112,the girl on the train,2016,157786.0,6.5,4.8,4.4,,75.31,4,4,112 min,4.0,11.0
tt4196450,the birth of a nation,2016,18924.0,6.4,6.9,7.2,,15.85,4,3,120 min,4.0,27.0
tt4981636,middle school the worst years of my life,2016,6856.0,6.1,5.1,6.3,,19.99,4,2,92 min,0,5.0
tt2140479,the accountant,2016,241981.0,7.3,5.1,5.2,,86.2,4,4,128 min,3.0,5.0
tt4669186,kevin hart what now?,2016,8501.0,5.9,6.0,7.5,,23.56,4,2,96 min,0,1.0
tt1472584,max steel,2016,17341.0,4.6,2.2,0.0,,3.77,4,5,92 min,0,0
tt3393786,jack reacher never go back,2016,127646.0,6.1,4.7,3.7,,58.68,4,2,118 min,1.0,0
tt2387499,keeping up with the joneses,2016,53360.0,5.9,3.4,1.9,,14.9,4,2,105 min,0,3.0
tt4361050,ouija origin of evil,2016,49564.0,6.1,6.5,8.2,,34.9,4,4,99 min,2.0,6.0
tt5325452,boo! a madea halloween,2016,7208.0,4.6,3.0,1.9,,73.16,4,3,103 min,0,6.0
tt4950110,i'm not ashamed,2016,2944.0,5.8,3.1,2.0,,2.08,4,2,112 min,0,1.0
tt0376479,american pastoral,2016,13643.0,6.1,4.3,2.2,,0.54,4,2,108 min,1.0,2.0
tt3062096,inferno,2016,144319.0,6.2,4.2,2.3,,34.31,4,5,121 min,4.0,1.0
tt3908142,the love witch,2016,10464.0,6.2,8.2,9.5,,0.23,4,4,120 min,3.0,3.0
tt3352390,friend request,2016,22569.0,5.3,3.1,1.7,,3.76,4,3,92 min,2.0,1.0
tt3521164,moana,2016,238329.0,7.6,8.1,9.6,,248.75,4,6,107 min,20.0,86.0
tt3748528, rogue one a star wars story,2016,497915.0,7.8,6.5,8.3,,532.17,4,3,133 min,24.0,80.0
tt4276820,the founder,2016,104779.0,7.2,6.6,8.1,,12.79,4,3,115 min,1.0,4.0
tt3470600,sing,2016,122074.0,7.1,5.9,7.2,,270.32,4,4,108 min,3.0,23.0
tt3416532,a monster calls,2016,73673.0,7.5,7.6,8.6,,3.73,4,3,108 min,38.0,52.0
tt5803364,rings,2016,16.0,7.9,,,,,4,4,78 min,0,0
tt4061908,the fall of the krays,2016,452.0,4.3,,,,,4,1,116 min,0,0
tt3381610,breakdown,2016,681.0,5.3,,1.0,,,4,2,99 min,0,0
tt4666726,christine,2016,11834.0,6.9,7.2,8.8,,0.3,4,2,119 min,5.0,22.0
tt4273292,under the shadow,2016,20258.0,6.9,8.4,9.9,,0.03,4,4,84 min,19.0,19.0
tt3882074,the eagle huntress,2016,3201.0,7.5,7.2,9.4,,3.17,3,3,87 min,9.0,20.0
tt5117222,notes on blindness,2016,1776.0,7.1,7.5,9.5,,,4,2,90 min,4.0,12.0
tt3544112,sing street,2016,77942.0,8.0,7.9,9.5,,3.23,4,4,106 min,15.0,42.0
tt4230700,complete unknown,2016,5377.0,5.4,5.8,5.1,,0.19,4,2,91 min,1.0,3.0
tt2634548,uncle howard,2016,212.0,6.8,7.3,9.1,,,4,2,96 min,0,2.0
tt4072326,ali and nino,2016,4382.0,7.0,5.0,4.0,,,4,3,100 min,0,0
tt4104054,dad's army,2016,6898.0,5.2,3.8,3.2,,4.68,4,2,100 min,0,0
tt3708886,war on everyone,2016,15970.0,5.8,5.0,6.0,,0.19,4,3,98 min,1.0,1.0
tt4443922,native,2016,327.0,4.1,,,,,4,2,86 min,2.0,5.0
tt5486818,who's gonna love me now?,2016,231.0,6.4,,10.0,,,4,1,84 min,2.0,1.0
tt2392830,a quiet passion,2016,4790.0,6.4,7.7,9.2,,1.86,4,2,125 min,3.0,22.0
tt3026488,alone in berlin,2016,7019.0,6.5,5.2,5.8,,0.02,4,3,103 min,0,3.0
tt1703957,genius,2016,16296.0,6.5,5.6,5.3,,1.36,4,2,104 min,1.0,5.0
tt3381008,grimsby,2016,84750.0,6.2,4.4,3.8,,,4,5,83 min,0,1.0
tt5160154,the pass,2016,2960.0,6.5,6.6,9.4,,,4,2,88 min,1.0,1.0
tt3923388,the call up,2016,3451.0,4.9,,,,,4,3,90 min,0,0
tt4422164,smoking guns,2016,1058.0,5.7,,,,,4,3,93 min,5.0,2.0
tt2474932,despite the falling snow,2016,2044.0,5.8,3.3,0.9,,,4,4,93 min,12.0,1.0
tt4372390,detour,2016,4844.0,6.2,4.6,,,,4,2,97 min,1.0,2.0
tt4211044,adult life skills,2016,2476.0,6.1,4.9,7.3,,,4,2,96 min,5.0,7.0
tt4181052,special correspondents,2016,17432.0,5.8,3.6,1.7,,,4,1,101 min,0,0
tt4362646,golden years,2016,902.0,6.1,,2.3,,,4,4,96 min,1.0,0
tt3515318,hot property,2016,175.0,4.0,,,,,4,1,83 min,0,0
tt1995390,our kind of traitor,2016,18538.0,6.2,5.7,7.3,,3.15,4,3,108 min,0,2.0
tt5931144,bobby sands 66 days,2016,494.0,7.2,7.1,9.0,,0.04,4,3,105 min,1.0,3.0
tt5168192,"i, daniel blake",2016,46943.0,7.9,7.8,9.2,,0.25,4,1,100 min,27.0,35.0
tt2667380,kill command,2016,12230.0,5.7,,7.5,,,4,4,99 min,0,1.0
tt3721936,american honey,2016,33887.0,7.0,7.9,8.0,,0.66,4,3,163 min,13.0,38.0
tt5154288,prevenge,2016,5887.0,5.9,7.1,9.0,,,4,5,88 min,2.0,11.0
tt4669986,loving,2016,29105.0,7.0,7.9,8.9,,7.7,4,3,123 min,25.0,84.0
tt2990126,100 streets,2016,3461.0,5.7,4.4,4.1,,,4,1,93 min,0,0
tt5641282,india in a day,2016,83.0,8.0,,,,,1,1,86 min,0,0
tt3467914,tommy's honour,2016,899.0,6.3,5.6,6.6,,0.56,4,4,112 min,1.0,2.0
tt4211312,the white king,2016,4325.0,5.8,,7.1,,,4,2,89 min,0,11.0
tt3430548,away,2016,1366.0,7.2,,6.0,,,4,1,105 min,0,1.0
tt3215826,kids in love,2016,1430.0,5.2,,3.8,,,4,2,87 min,0,4.0
tt4769214,whisky galore!,2016,957.0,5.7,4.2,,,,4,2,98 min,0,0
tt2112096,absolutely fabulous the movie,2016,11209.0,5.4,5.9,5.8,,4.75,4,2,91 min,1.0,5.0
tt4190530,anthropoid,2016,39718.0,7.2,5.9,6.6,,2.96,4,4,120 min,1.0,16.0
tt3533338,the darkest universe,2016,174.0,5.5,,6.4,,,4,4,90 min,0,2.0
tt4805316,a dark song,2016,12193.0,6.1,7.1,9.2,,,4,4,100 min,6.0,5.0
tt3520714,the lighthouse,2016,527.0,5.1,5.8,7.1,,,4,1,102 min,2.0,4.0
tt3489996,the killing$ of tony blair,2016,576.0,7.8,,7.3,,,4,1,95 min,0,0
tt3137630,david brent life on the road,2016,16561.0,6.3,5.4,5.8,,2.35,4,2,96 min,1.0,2.0
tt1227183,swallows and amazons,2016,2462.0,6.1,6.5,9.4,,1.43,4,4,96 min,4.0,2.0
tt5167934,the chamber,2016,998.0,4.4,4.0,3.3,,,4,2,88 min,0,1.0
tt5193784,brotherhood,2016,3324.0,6.0,,6.3,,2.63,4,3,104 min,3.0,3.0
tt3991412,the 9th life of louis drax,2016,12669.0,6.3,4.1,3.8,,,4,2,108 min,2.0,5.0
tt5777628,one more time with feeling,2016,3957.0,8.3,9.2,10.0,,,4,2,113 min,0,1.0
tt2315582,una,2016,8397.0,6.2,6.2,7.6,,,4,2,94 min,0,3.0
tt4826674,the journey,2016,993.0,6.6,5.3,,,,4,1,94 min,0,1.0
tt4158096,free fire,2016,37905.0,6.4,6.3,6.9,,1.8,4,4,91 min,2.0,7.0
tt1712192,message from the king,2016,10171.0,6.4,4.0,4.5,,,4,2,102 min,0,1.0
tt3289956,the autopsy of jane doe,2016,83602.0,6.8,6.5,8.6,,,4,3,86 min,7.0,10.0
tt4547056,the girl with all the gifts,2016,49059.0,6.6,6.7,8.6,,,4,4,111 min,7.0,10.0
tt2800340,on the milky road,2016,3409.0,6.4,,5.0,,,4,5,125 min,3.0,2.0
